gene,bin,scaled,lineage
TUBB,30,-1.8363768,Erythroid late
TUBB,31,0.45702407,Erythroid late
TUBB,32,-0.6763577,Erythroid late
TUBB,33,-1.014835,Erythroid late
TUBB,34,0.95743334,Erythroid late
TUBB,35,-0.32971254,Erythroid late
TUBB,36,-0.79342127,Erythroid late
TUBB,37,0.17357497,Erythroid late
TUBB,38,-1.695412,Erythroid late
TUBB,39,0.26528624,Erythroid late
HMBS,0,-2.128744,Erythroid late
HMBS,1,-0.015724309,Erythroid late
HMBS,2,-1.6267936,Erythroid late
HMBS,3,-1.2586161,Erythroid late
HMBS,4,-0.1101271,Erythroid late
HMBS,5,-0.64813066,Erythroid late
HMBS,6,0.82851046,Erythroid late
HMBS,7,0.9042991,Erythroid late
HMBS,8,-0.2699791,Erythroid late
HMBS,9,2.0018272,Erythroid late
HMBS,10,0.63249105,Erythroid late
HMBS,11,1.1600457,Erythroid late
HMBS,12,0.6064437,Erythroid late
HMBS,13,-0.36171168,Erythroid late
HMBS,14,-0.13857691,Erythroid late
HMBS,15,-0.87376213,Erythroid late
HMBS,16,-0.3124924,Erythroid late
HMBS,17,-0.24057889,Erythroid late
HMBS,18,-0.21000986,Erythroid late
HMBS,19,-0.6357559,Erythroid late
HMBS,20,1.0830408,Erythroid late
HMBS,21,-0.50469726,Erythroid late
HMBS,22,-2.0723512,Erythroid late
HMBS,23,-1.0988364,Erythroid late
HMBS,24,0.5997115,Erythroid late
HMBS,25,-1.171801,Erythroid late
HMBS,26,-0.38278365,Erythroid late
HMBS,27,0.4687729,Erythroid late
HMBS,28,0.12930676,Erythroid late
HMBS,29,1.5583609,Erythroid late
HMBS,30,0.41234037,Erythroid late
HMBS,31,0.38163054,Erythroid late
HMBS,32,-0.27459088,Erythroid late
HMBS,33,0.13296671,Erythroid late
HMBS,34,-1.840353,Erythroid late
HMBS,35,1.46016,Erythroid late
HMBS,36,0.5774657,Erythroid late
HMBS,37,0.6598776,Erythroid late
HMBS,38,1.5058268,Erythroid late
HMBS,39,1.0733278,Erythroid late
GATA1,0,0.9227591,Erythroid late
GATA1,1,0.90397865,Erythroid late
GATA1,2,0.6896379,Erythroid late
GATA1,3,2.059221,Erythroid late
GATA1,4,-0.7028289,Erythroid late
GATA1,5,0.6259102,Erythroid late
GATA1,6,1.4109726,Erythroid late
GATA1,7,0.9054209,Erythroid late
GATA1,8,0.9782438,Erythroid late
GATA1,9,0.31660137,Erythroid late
GATA1,10,0.83926374,Erythroid late
GATA1,11,2.0771353,Erythroid late
GATA1,12,-0.70907307,Erythroid late
GATA1,13,0.04142113,Erythroid late
GATA1,14,-0.30435187,Erythroid late
GATA1,15,0.46945372,Erythroid late
GATA1,16,-0.0074530244,Erythroid late
GATA1,17,-0.6661648,Erythroid late
GATA1,18,-0.8615373,Erythroid late
GATA1,19,-1.6057218,Erythroid late
GATA1,20,1.2240825,Erythroid late
GATA1,21,0.51128715,Erythroid late
GATA1,22,0.6898046,Erythroid late
GATA1,23,0.35396376,Erythroid late
GATA1,24,0.41211608,Erythroid late
GATA1,25,0.58986765,Erythroid late
GATA1,26,-1.0371791,Erythroid late
GATA1,27,-0.24354573,Erythroid late
GATA1,28,-0.4904667,Erythroid late
GATA1,29,-1.0158625,Erythroid late
GATA1,30,-1.6057218,Erythroid late
GATA1,31,-0.9678175,Erythroid late
GATA1,32,1.0080183,Erythroid late
GATA1,33,-1.6057218,Erythroid late
GATA1,34,-0.9767015,Erythroid late
GATA1,35,-0.0023789054,Erythroid late
GATA1,36,-0.16167988,Erythroid late
GATA1,37,-0.85350615,Erythroid late
GATA1,38,-1.6057218,Erythroid late
GATA1,39,-1.6057218,Erythroid late
CA2,0,-2.553264,Erythroid late
CA2,1,-0.46536583,Erythroid late
CA2,2,-1.1087209,Erythroid late
CA2,3,-0.827943,Erythroid late
CA2,4,-0.99806327,Erythroid late
CA2,5,-1.1606423,Erythroid late
CA2,6,0.8424188,Erythroid late
CA2,7,-1.3859951,Erythroid late
CA2,8,1.0523448,Erythroid late
CA2,9,-0.7627777,Erythroid late
CA2,10,0.6342611,Erythroid late
CA2,11,0.9399663,Erythroid late
CA2,12,1.8530805,Erythroid late
CA2,13,-0.65304613,Erythroid late
CA2,14,0.6170601,Erythroid late
CA2,15,0.6753764,Erythroid late
CA2,16,1.073725,Erythroid late
CA2,17,-0.20588227,Erythroid late
CA2,18,-0.65261984,Erythroid late
CA2,19,-0.3238491,Erythroid late
CA2,20,1.1483526,Erythroid late
CA2,21,-0.36707714,Erythroid late
CA2,22,0.7515556,Erythroid late
CA2,23,-0.95658815,Erythroid late
CA2,24,1.3138611,Erythroid late
CA2,25,-0.5881075,Erythroid late
CA2,26,-1.2942188,Erythroid late
CA2,27,-0.84528697,Erythroid late
CA2,28,0.7637194,Erythroid late
CA2,29,-0.32929236,Erythroid late
CA2,30,-0.9215936,Erythroid late
CA2,31,1.8415884,Erythroid late
CA2,32,0.7103858,Erythroid late
CA2,33,0.1650913,Erythroid late
CA2,34,-0.9823102,Erythroid late
CA2,35,0.29189643,Erythroid late
CA2,36,0.6294264,Erythroid late
CA2,37,0.61221504,Erythroid late
CA2,38,-0.04839423,Erythroid late
CA2,39,1.5147349,Erythroid late
AKR1C3,0,-1.161163,Erythroid late
AKR1C3,1,1.5538025,Erythroid late
AKR1C3,2,-0.19345121,Erythroid late
AKR1C3,3,-0.554887,Erythroid late
AKR1C3,4,-0.3016211,Erythroid late
AKR1C3,5,0.6004904,Erythroid late
AKR1C3,6,1.3964893,Erythroid late
AKR1C3,7,1.5594311,Erythroid late
AKR1C3,8,1.3923755,Erythroid late
AKR1C3,9,0.7258754,Erythroid late
AKR1C3,10,-0.35408327,Erythroid late
AKR1C3,11,-0.533564,Erythroid late
AKR1C3,12,2.4977055,Erythroid late
AKR1C3,13,1.2434076,Erythroid late
AKR1C3,14,0.32493043,Erythroid late
AKR1C3,15,0.6088406,Erythroid late
AKR1C3,16,1.1353338,Erythroid late
AKR1C3,17,0.5266988,Erythroid late
AKR1C3,18,-0.9080441,Erythroid late
AKR1C3,19,-0.012675639,Erythroid late
AKR1C3,20,-0.037280843,Erythroid late
AKR1C3,21,-0.33574507,Erythroid late
AKR1C3,22,-0.34389082,Erythroid late
AKR1C3,23,0.41575512,Erythroid late
AKR1C3,24,-0.22958772,Erythroid late
AKR1C3,25,-0.33075273,Erythroid late
AKR1C3,26,-1.0704983,Erythroid late
AKR1C3,27,-1.0108778,Erythroid late
AKR1C3,28,-0.5495362,Erythroid late
AKR1C3,29,-1.9146117,Erythroid late
AKR1C3,30,0.73095244,Erythroid late
AKR1C3,31,0.86803037,Erythroid late
AKR1C3,32,-0.8724849,Erythroid late
AKR1C3,33,0.18534459,Erythroid late
AKR1C3,34,0.9733037,Erythroid late
AKR1C3,35,-0.9098472,Erythroid late
AKR1C3,36,-1.5951991,Erythroid late
AKR1C3,37,-1.3386657,Erythroid late
AKR1C3,38,-0.7323952,Erythroid late
AKR1C3,39,-1.4478942,Erythroid late
KCNH2,0,-0.6035846,Erythroid late
KCNH2,1,-0.7812652,Erythroid late
KCNH2,2,-0.9656954,Erythroid late
KCNH2,3,0.43477038,Erythroid late
KCNH2,4,0.015578908,Erythroid late
KCNH2,5,1.1080959,Erythroid late
KCNH2,6,1.7258615,Erythroid late
KCNH2,7,0.8429925,Erythroid late
KCNH2,8,0.14558533,Erythroid late
KCNH2,9,1.0181564,Erythroid late
KCNH2,10,0.33758488,Erythroid late
KCNH2,11,1.3303114,Erythroid late
KCNH2,12,1.0678716,Erythroid late
KCNH2,13,0.5857867,Erythroid late
KCNH2,14,-0.8110501,Erythroid late
KCNH2,15,-1.6747698,Erythroid late
KCNH2,16,2.5564606,Erythroid late
KCNH2,17,-0.8516672,Erythroid late
KCNH2,18,-0.15889265,Erythroid late
KCNH2,19,0.05586865,Erythroid late
KCNH2,20,0.12507588,Erythroid late
KCNH2,21,0.32437745,Erythroid late
KCNH2,22,0.24770547,Erythroid late
KCNH2,23,0.3859654,Erythroid late
KCNH2,24,-2.189652,Erythroid late
KCNH2,25,0.41769755,Erythroid late
KCNH2,26,-1.3354207,Erythroid late
KCNH2,27,-1.131621,Erythroid late
KCNH2,28,-0.014187501,Erythroid late
KCNH2,29,0.7747049,Erythroid late
KCNH2,30,-1.2735322,Erythroid late
KCNH2,31,0.6363012,Erythroid late
KCNH2,32,-0.6474722,Erythroid late
KCNH2,33,-1.2759377,Erythroid late
KCNH2,34,1.5261718,Erythroid late
KCNH2,35,0.095674634,Erythroid late
KCNH2,36,-0.2063521,Erythroid late
KCNH2,37,-1.0224924,Erythroid late
KCNH2,38,0.30398574,Erythroid late
KCNH2,39,-1.1189872,Erythroid late
HBQ1,0,-0.33597854,Erythroid late
HBQ1,1,0.40416378,Erythroid late
HBQ1,2,0.07505383,Erythroid late
HBQ1,3,0.4864408,Erythroid late
HBQ1,4,2.0740345,Erythroid late
HBQ1,5,0.95313585,Erythroid late
HBQ1,6,0.5328689,Erythroid late
HBQ1,7,1.8509256,Erythroid late
HBQ1,8,-0.31260654,Erythroid late
HBQ1,9,1.0037943,Erythroid late
HBQ1,10,0.34924242,Erythroid late
HBQ1,11,0.016302606,Erythroid late
HBQ1,12,0.79650426,Erythroid late
HBQ1,13,1.492187,Erythroid late
HBQ1,14,1.076712,Erythroid late
HBQ1,15,0.4055224,Erythroid late
HBQ1,16,-0.94797987,Erythroid late
HBQ1,17,-0.7780955,Erythroid late
HBQ1,18,-1.6823796,Erythroid late
HBQ1,19,0.7608836,Erythroid late
HBQ1,20,0.03572917,Erythroid late
HBQ1,21,-0.6163595,Erythroid late
HBQ1,22,2.446805,Erythroid late
HBQ1,23,-1.0884788,Erythroid late
HBQ1,24,-1.0850143,Erythroid late
HBQ1,25,-1.202428,Erythroid late
HBQ1,26,-0.8229499,Erythroid late
HBQ1,27,-0.84852934,Erythroid late
HBQ1,28,-0.2809479,Erythroid late
HBQ1,29,-1.0871072,Erythroid late
HBQ1,30,-0.26383334,Erythroid late
HBQ1,31,1.0471947,Erythroid late
HBQ1,32,0.4622733,Erythroid late
HBQ1,33,0.059354544,Erythroid late
HBQ1,34,-0.17972526,Erythroid late
HBQ1,35,-0.9042309,Erythroid late
HBQ1,36,-1.1272404,Erythroid late
HBQ1,37,-1.6823796,Erythroid late
HBQ1,38,-1.0318984,Erythroid late
HBQ1,39,-0.050962646,Erythroid late
CKS2,0,0.3676189,Erythroid late
CKS2,1,-0.07814086,Erythroid late
CKS2,2,0.78255326,Erythroid late
CKS2,3,0.7031018,Erythroid late
CKS2,4,-0.24687988,Erythroid late
CKS2,5,-0.69048786,Erythroid late
CKS2,6,0.78725183,Erythroid late
CKS2,7,1.3037007,Erythroid late
CKS2,8,1.2693361,Erythroid late
CKS2,9,1.003668,Erythroid late
CKS2,10,-0.23271522,Erythroid late
CKS2,11,-0.14956276,Erythroid late
CKS2,12,1.0891963,Erythroid late
CKS2,13,0.6036813,Erythroid late
CKS2,14,0.97168005,Erythroid late
CKS2,15,0.178996,Erythroid late
CKS2,16,1.4977375,Erythroid late
CKS2,17,0.03696237,Erythroid late
CKS2,18,0.25948685,Erythroid late
CKS2,19,-0.24729307,Erythroid late
CKS2,20,1.12311,Erythroid late
CKS2,21,-0.5051178,Erythroid late
CKS2,22,2.6114676,Erythroid late
CKS2,23,0.11851907,Erythroid late
CKS2,24,-1.2298951,Erythroid late
CKS2,25,0.012338798,Erythroid late
CKS2,26,0.8187314,Erythroid late
CKS2,27,-1.1848451,Erythroid late
CKS2,28,-1.2644414,Erythroid late
CKS2,29,-1.1330062,Erythroid late
CKS2,30,-0.2277094,Erythroid late
CKS2,31,-0.91211116,Erythroid late
CKS2,32,0.64926195,Erythroid late
CKS2,33,-1.2790754,Erythroid late
CKS2,34,-1.7270554,Erythroid late
CKS2,35,-2.2175806,Erythroid late
CKS2,36,-0.15979089,Erythroid late
CKS2,37,-1.2451403,Erythroid late
CKS2,38,-0.73332256,Erythroid late
CKS2,39,-0.7242234,Erythroid late
MYL4,0,-1.14287,Erythroid late
MYL4,1,-1.7723118,Erythroid late
MYL4,2,-0.30464223,Erythroid late
MYL4,3,-0.099701464,Erythroid late
MYL4,4,0.5999219,Erythroid late
MYL4,5,-0.5699414,Erythroid late
MYL4,6,0.48757175,Erythroid late
MYL4,7,0.9001407,Erythroid late
MYL4,8,0.4517367,Erythroid late
MYL4,9,1.3362664,Erythroid late
MYL4,10,1.1835386,Erythroid late
MYL4,11,-0.19270618,Erythroid late
MYL4,12,0.73445654,Erythroid late
MYL4,13,0.09058768,Erythroid late
MYL4,14,-0.6338194,Erythroid late
MYL4,15,0.12093779,Erythroid late
MYL4,16,0.80533546,Erythroid late
MYL4,17,-0.5539167,Erythroid late
MYL4,18,-1.7640795,Erythroid late
MYL4,19,-0.5727525,Erythroid late
MYL4,20,0.6581838,Erythroid late
MYL4,21,0.41968882,Erythroid late
MYL4,22,-0.59073126,Erythroid late
MYL4,23,0.487547,Erythroid late
MYL4,24,1.98017,Erythroid late
MYL4,25,-0.90111667,Erythroid late
MYL4,26,0.33294553,Erythroid late
MYL4,27,0.23796397,Erythroid late
MYL4,28,-1.3606738,Erythroid late
MYL4,29,1.2524554,Erythroid late
MYL4,30,1.4556284,Erythroid late
MYL4,31,1.8346416,Erythroid late
MYL4,32,-1.1087203,Erythroid late
MYL4,33,-1.618833,Erythroid late
MYL4,34,-1.2310096,Erythroid late
MYL4,35,-1.5464371,Erythroid late
MYL4,36,-1.0786859,Erythroid late
MYL4,37,0.64119726,Erythroid late
MYL4,38,0.33585858,Erythroid late
MYL4,39,0.69618183,Erythroid late
UROD,0,-0.1408152,Erythroid late
UROD,1,0.22030117,Erythroid late
UROD,2,-0.35896495,Erythroid late
UROD,3,0.67966515,Erythroid late
UROD,4,-0.5920087,Erythroid late
UROD,5,-0.025313707,Erythroid late
UROD,6,0.23435557,Erythroid late
UROD,7,1.3307755,Erythroid late
UROD,8,0.57467383,Erythroid late
UROD,9,0.38895378,Erythroid late
UROD,10,0.02877451,Erythroid late
UROD,11,0.7090723,Erythroid late
UROD,12,0.41690823,Erythroid late
UROD,13,1.4442683,Erythroid late
UROD,14,0.91081876,Erythroid late
UROD,15,0.60862654,Erythroid late
UROD,16,-0.5167672,Erythroid late
UROD,17,0.1814129,Erythroid late
UROD,18,-1.4203675,Erythroid late
UROD,19,-1.0189805,Erythroid late
UROD,20,-1.2556193,Erythroid late
UROD,21,-0.7021972,Erythroid late
UROD,22,0.29516092,Erythroid late
UROD,23,1.2636207,Erythroid late
UROD,24,-0.80416,Erythroid late
UROD,25,2.7942486,Erythroid late
UROD,26,-1.8641541,Erythroid late
UROD,27,-0.28706107,Erythroid late
UROD,28,-0.5119278,Erythroid late
UROD,29,-1.9352376,Erythroid late
UROD,30,0.35151947,Erythroid late
UROD,31,0.872595,Erythroid late
UROD,32,-0.35750976,Erythroid late
UROD,33,0.6057354,Erythroid late
UROD,34,0.266663,Erythroid late
UROD,35,-0.8562856,Erythroid late
UROD,36,-1.9814634,Erythroid late
UROD,37,-1.0756891,Erythroid late
UROD,38,0.002218361,Erythroid late
UROD,39,1.524191,Erythroid late
TUBA1B,0,0.4007429,Erythroid late
TUBA1B,1,0.4285045,Erythroid late
TUBA1B,2,0.6147086,Erythroid late
TUBA1B,3,0.8142266,Erythroid late
TUBA1B,4,-0.4105956,Erythroid late
TUBA1B,5,0.3452191,Erythroid late
TUBA1B,6,0.6605414,Erythroid late
TUBA1B,7,0.17174762,Erythroid late
TUBA1B,8,0.33380952,Erythroid late
TUBA1B,9,0.93155026,Erythroid late
TUBA1B,10,-0.7479091,Erythroid late
TUBA1B,11,0.5094531,Erythroid late
TUBA1B,12,0.48338434,Erythroid late
TUBA1B,13,0.8695541,Erythroid late
TUBA1B,14,-0.31225604,Erythroid late
TUBA1B,15,0.9472513,Erythroid late
TUBA1B,16,-0.17688286,Erythroid late
TUBA1B,17,0.29401022,Erythroid late
TUBA1B,18,-0.8271368,Erythroid late
TUBA1B,19,-0.7449237,Erythroid late
TUBA1B,20,0.39317012,Erythroid late
TUBA1B,21,0.35689119,Erythroid late
TUBA1B,22,-0.007425711,Erythroid late
TUBA1B,23,1.4293296,Erythroid late
TUBA1B,24,-2.8686824,Erythroid late
TUBA1B,25,-0.5435582,Erythroid late
TUBA1B,26,1.7071384,Erythroid late
TUBA1B,27,-2.1369112,Erythroid late
TUBA1B,28,0.79418254,Erythroid late
TUBA1B,29,0.102550164,Erythroid late
TUBA1B,30,-2.9957607,Erythroid late
TUBA1B,31,0.62051535,Erythroid late
TUBA1B,32,-0.6113611,Erythroid late
TUBA1B,33,-0.7688591,Erythroid late
TUBA1B,34,-0.9415102,Erythroid late
TUBA1B,35,0.95086837,Erythroid late
TUBA1B,36,-0.08737296,Erythroid late
TUBA1B,37,0.9725291,Erythroid late
TUBA1B,38,-0.13651226,Erythroid late
TUBA1B,39,-0.81421435,Erythroid late
KLF1,0,0.6231631,Erythroid late
KLF1,1,0.37284666,Erythroid late
KLF1,2,-0.75952053,Erythroid late
KLF1,3,1.9990505,Erythroid late
KLF1,4,-0.8245926,Erythroid late
KLF1,5,0.32344258,Erythroid late
KLF1,6,0.5784706,Erythroid late
KLF1,7,1.6246866,Erythroid late
KLF1,8,-0.12908432,Erythroid late
KLF1,9,-0.21479346,Erythroid late
KLF1,10,1.1162903,Erythroid late
KLF1,11,1.7133046,Erythroid late
KLF1,12,0.43584546,Erythroid late
KLF1,13,-0.61112297,Erythroid late
KLF1,14,0.27370632,Erythroid late
KLF1,15,1.3780003,Erythroid late
KLF1,16,-0.44357026,Erythroid late
KLF1,17,-0.1763394,Erythroid late
KLF1,18,-1.4037004,Erythroid late
KLF1,19,-1.5521903,Erythroid late
KLF1,20,0.8244272,Erythroid late
KLF1,21,0.6029628,Erythroid late
KLF1,22,-0.33071518,Erythroid late
KLF1,23,-1.425882,Erythroid late
KLF1,24,-0.5588088,Erythroid late
KLF1,25,0.55670625,Erythroid late
KLF1,26,-0.39414626,Erythroid late
KLF1,27,-0.8689613,Erythroid late
KLF1,28,0.5251635,Erythroid late
KLF1,29,2.1146743,Erythroid late
KLF1,30,-1.4381274,Erythroid late
KLF1,31,-1.114137,Erythroid late
KLF1,32,1.0575807,Erythroid late
KLF1,33,0.11856343,Erythroid late
KLF1,34,-0.9443627,Erythroid late
KLF1,35,-0.5532912,Erythroid late
KLF1,36,0.07100028,Erythroid late
KLF1,37,-1.9921707,Erythroid late
KLF1,38,0.21627875,Erythroid late
KLF1,39,-0.790643,Erythroid late
PRDX2,0,-2.8654037,Erythroid late
PRDX2,1,-1.1967875,Erythroid late
PRDX2,2,-0.2936726,Erythroid late
PRDX2,3,-1.1396612,Erythroid late
PRDX2,4,0.81927454,Erythroid late
PRDX2,5,0.8464386,Erythroid late
PRDX2,6,0.06726389,Erythroid late
PRDX2,7,0.46155125,Erythroid late
PRDX2,8,1.5121158,Erythroid late
PRDX2,9,0.37819442,Erythroid late
PRDX2,10,-0.33792275,Erythroid late
PRDX2,11,0.5387569,Erythroid late
PRDX2,12,0.9042879,Erythroid late
PRDX2,13,0.6469129,Erythroid late
PRDX2,14,-1.319133,Erythroid late
PRDX2,15,-0.43598908,Erythroid late
PRDX2,16,0.51342845,Erythroid late
PRDX2,17,-0.22318533,Erythroid late
PRDX2,18,-0.60309887,Erythroid late
PRDX2,19,0.069088556,Erythroid late
PRDX2,20,0.033217642,Erythroid late
PRDX2,21,0.22199704,Erythroid late
PRDX2,22,0.31579074,Erythroid late
PRDX2,23,-2.986336,Erythroid late
PRDX2,24,-0.38875583,Erythroid late
PRDX2,25,-0.31964907,Erythroid late
PRDX2,26,-1.2727487,Erythroid late
PRDX2,27,-0.033700384,Erythroid late
PRDX2,28,-0.7068569,Erythroid late
PRDX2,29,0.34919187,Erythroid late
PRDX2,30,-0.49647415,Erythroid late
PRDX2,31,2.0137866,Erythroid late
PRDX2,32,0.025790071,Erythroid late
PRDX2,33,-0.20633659,Erythroid late
PRDX2,34,1.3229164,Erythroid late
PRDX2,35,0.5361845,Erythroid late
PRDX2,36,0.63455445,Erythroid late
PRDX2,37,0.6792436,Erythroid late
PRDX2,38,0.960627,Erythroid late
PRDX2,39,0.97509694,Erythroid late
SMIM1,0,-0.4246851,Erythroid late
SMIM1,1,-0.10401467,Erythroid late
SMIM1,2,0.19666937,Erythroid late
SMIM1,3,0.3061138,Erythroid late
SMIM1,4,-1.2932034,Erythroid late
SMIM1,5,-0.74418384,Erythroid late
SMIM1,6,-0.20713988,Erythroid late
SMIM1,7,0.050737675,Erythroid late
SMIM1,8,-0.3218745,Erythroid late
SMIM1,9,0.95515096,Erythroid late
SMIM1,10,1.4682482,Erythroid late
SMIM1,11,0.8161868,Erythroid late
SMIM1,12,1.475645,Erythroid late
SMIM1,13,0.39754897,Erythroid late
SMIM1,14,-0.50415957,Erythroid late
SMIM1,15,0.5515195,Erythroid late
SMIM1,16,0.009618755,Erythroid late
SMIM1,17,0.7054153,Erythroid late
SMIM1,18,-0.25138137,Erythroid late
SMIM1,19,-0.93678707,Erythroid late
SMIM1,20,1.31781,Erythroid late
SMIM1,21,1.4325521,Erythroid late
SMIM1,22,1.5792023,Erythroid late
SMIM1,23,-0.5881878,Erythroid late
SMIM1,24,-0.75466233,Erythroid late
SMIM1,25,0.0015018857,Erythroid late
SMIM1,26,-1.5307654,Erythroid late
SMIM1,27,-0.87338966,Erythroid late
SMIM1,28,0.8297202,Erythroid late
SMIM1,29,-0.22553729,Erythroid late
SMIM1,30,-0.80723286,Erythroid late
SMIM1,31,-0.7991381,Erythroid late
SMIM1,32,2.0018241,Erythroid late
SMIM1,33,-0.8180049,Erythroid late
SMIM1,34,-1.5631636,Erythroid late
SMIM1,35,-1.4064541,Erythroid late
SMIM1,36,0.899169,Erythroid late
SMIM1,37,-1.3394477,Erythroid late
SMIM1,38,-1.3436736,Erythroid late
SMIM1,39,1.8424565,Erythroid late
CA1,0,-2.9008741,Erythroid late
CA1,1,-1.2264068,Erythroid late
CA1,2,-0.5191927,Erythroid late
CA1,3,-1.524228,Erythroid late
CA1,4,0.11415585,Erythroid late
CA1,5,-0.9288308,Erythroid late
CA1,6,0.093831316,Erythroid late
CA1,7,0.63645595,Erythroid late
CA1,8,1.2830197,Erythroid late
CA1,9,-0.273471,Erythroid late
CA1,10,0.19852567,Erythroid late
CA1,11,1.7159786,Erythroid late
CA1,12,0.40535527,Erythroid late
CA1,13,0.5641778,Erythroid late
CA1,14,-0.7834214,Erythroid late
CA1,15,-0.21211381,Erythroid late
CA1,16,-0.4220389,Erythroid late
CA1,17,-0.3074901,Erythroid late
CA1,18,-0.97472745,Erythroid late
CA1,19,-0.99274457,Erythroid late
CA1,20,0.030428903,Erythroid late
CA1,21,0.3766259,Erythroid late
CA1,22,-0.7226002,Erythroid late
CA1,23,-0.19373871,Erythroid late
CA1,24,-0.7094791,Erythroid late
CA1,25,0.5969321,Erythroid late
CA1,26,-0.51813984,Erythroid late
CA1,27,-0.3775595,Erythroid late
CA1,28,0.914871,Erythroid late
CA1,29,-1.22076,Erythroid late
CA1,30,-0.61671257,Erythroid late
CA1,31,0.45256573,Erythroid late
CA1,32,1.6141486,Erythroid late
CA1,33,-0.2948735,Erythroid late
CA1,34,1.8160862,Erythroid late
CA1,35,1.3118925,Erythroid late
CA1,36,0.027662909,Erythroid late
CA1,37,0.2677372,Erythroid late
CA1,38,1.777198,Erythroid late
CA1,39,1.5217457,Erythroid late
GYPA,0,-2.1673915,Erythroid late
GYPA,1,-1.3896829,Erythroid late
GYPA,2,-1.502186,Erythroid late
GYPA,3,-1.5691116,Erythroid late
GYPA,4,-1.5025074,Erythroid late
GYPA,5,0.6858382,Erythroid late
GYPA,6,0.06741386,Erythroid late
GYPA,7,-0.1866672,Erythroid late
GYPA,8,0.3266407,Erythroid late
GYPA,9,-0.26366678,Erythroid late
GYPA,10,0.19259204,Erythroid late
GYPA,11,1.5790511,Erythroid late
GYPA,12,1.2989231,Erythroid late
GYPA,13,0.32358533,Erythroid late
GYPA,14,0.19755279,Erythroid late
GYPA,15,0.8662581,Erythroid late
GYPA,16,0.18108039,Erythroid late
GYPA,17,-0.628195,Erythroid late
GYPA,18,0.818416,Erythroid late
GYPA,19,0.045755718,Erythroid late
GYPA,20,0.20282546,Erythroid late
GYPA,21,1.1066492,Erythroid late
GYPA,22,-0.2698734,Erythroid late
GYPA,23,-0.336738,Erythroid late
GYPA,24,0.004366875,Erythroid late
GYPA,25,-0.37805527,Erythroid late
GYPA,26,-0.18934178,Erythroid late
GYPA,27,-1.2129967,Erythroid late
GYPA,28,0.37772307,Erythroid late
GYPA,29,-0.09329156,Erythroid late
GYPA,30,2.2254903,Erythroid late
GYPA,31,0.45331734,Erythroid late
GYPA,32,0.15536462,Erythroid late
GYPA,33,0.15467487,Erythroid late
GYPA,34,2.7283206,Erythroid late
GYPA,35,-1.5889112,Erythroid late
GYPA,36,-0.36980623,Erythroid late
GYPA,37,-0.3745648,Erythroid late
GYPA,38,-0.6137229,Erythroid late
GYPA,39,0.64486015,Erythroid late
FAM178B,0,-1.2481867,Erythroid late
FAM178B,1,-0.36592367,Erythroid late
FAM178B,2,0.14246276,Erythroid late
FAM178B,3,-0.099637985,Erythroid late
FAM178B,4,-0.0814291,Erythroid late
FAM178B,5,-0.5404019,Erythroid late
FAM178B,6,0.17232932,Erythroid late
FAM178B,7,0.40628257,Erythroid late
FAM178B,8,0.8872346,Erythroid late
FAM178B,9,1.1974024,Erythroid late
FAM178B,10,0.34752494,Erythroid late
FAM178B,11,0.39056957,Erythroid late
FAM178B,12,-0.58853465,Erythroid late
FAM178B,13,1.1240549,Erythroid late
FAM178B,14,0.33415332,Erythroid late
FAM178B,15,0.78818846,Erythroid late
FAM178B,16,0.6214109,Erythroid late
FAM178B,17,-0.68032545,Erythroid late
FAM178B,18,-0.3260539,Erythroid late
FAM178B,19,0.8348864,Erythroid late
FAM178B,20,-1.1907617,Erythroid late
FAM178B,21,0.7099029,Erythroid late
FAM178B,22,-0.7371014,Erythroid late
FAM178B,23,-0.75634044,Erythroid late
FAM178B,24,-2.0789156,Erythroid late
FAM178B,25,0.17773746,Erythroid late
FAM178B,26,0.5369793,Erythroid late
FAM178B,27,-0.029841078,Erythroid late
FAM178B,28,-1.048895,Erythroid late
FAM178B,29,0.6293606,Erythroid late
FAM178B,30,-1.5452217,Erythroid late
FAM178B,31,-0.13603131,Erythroid late
FAM178B,32,-0.22547995,Erythroid late
FAM178B,33,1.185237,Erythroid late
FAM178B,34,1.2573127,Erythroid late
FAM178B,35,2.3266082,Erythroid late
FAM178B,36,-2.4294322,Erythroid late
FAM178B,37,-0.891035,Erythroid late
FAM178B,38,1.902767,Erythroid late
FAM178B,39,-0.97286636,Erythroid late
BLVRB,0,-1.2945963,Erythroid late
BLVRB,1,-0.22345254,Erythroid late
BLVRB,2,0.48938802,Erythroid late
BLVRB,3,-0.9512072,Erythroid late
BLVRB,4,0.5977098,Erythroid late
BLVRB,5,0.63821346,Erythroid late
BLVRB,6,0.41143325,Erythroid late
BLVRB,7,0.53925574,Erythroid late
BLVRB,8,0.7696641,Erythroid late
BLVRB,9,0.50575894,Erythroid late
BLVRB,10,0.6648678,Erythroid late
BLVRB,11,0.30385378,Erythroid late
BLVRB,12,0.053363334,Erythroid late
BLVRB,13,0.83261406,Erythroid late
BLVRB,14,-0.3108089,Erythroid late
BLVRB,15,0.050481606,Erythroid late
BLVRB,16,1.4651002,Erythroid late
BLVRB,17,0.07401535,Erythroid late
BLVRB,18,-0.34202442,Erythroid late
BLVRB,19,-0.7506284,Erythroid late
BLVRB,20,0.6480177,Erythroid late
BLVRB,21,0.6763295,Erythroid late
