cell_type,library,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
B naive,KEGG,Staphylococcus aureus infection,0.8607144268947842,1.9956922831194055,0.0,0.0,0.0,13/53,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;FCGR2B;HLA-DOA;HLA-DQA2
B naive,KEGG,Intestinal immune network for IgA production,0.9211784384085955,1.981030777307752,0.0,0.0,0.0,17/45,1.36%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;CXCR4;HLA-DMB;TNFRSF13C;HLA-DRB5;HLA-DOB;CD40;HLA-DOA;TNFRSF13B;HLA-DQA2;ICOSLG
B naive,KEGG,Systemic lupus erythematosus,0.8833866673500003,1.959251457376932,0.0,0.0,0.0,13/43,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;CD40;HLA-DOA;HLA-DQA2
B naive,KEGG,Leishmaniasis,0.7852331919444085,1.8908373625701016,0.0,0.00035952866951196883,0.001,20/71,1.46%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;NCF1;EEF1A1;HLA-DRB5;HLA-DOB;PRKCB;JUN;CYBA;HLA-DOA;PTPN6;HLA-DQA2;IFNGR2;MARCKSL1
B naive,KEGG,Inflammatory bowel disease,0.8431081634737285,1.887660551773716,0.0,0.0002876229356095751,0.001,15/59,1.22%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;IL4R;HLA-DRB5;HLA-DOB;JUN;HLA-DOA;HLA-DQA2;IFNGR2
B naive,KEGG,Toxoplasmosis,0.7301815655698134,1.8662927089215935,0.0,0.0007190573390239377,0.003,18/105,1.22%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;BIRC3;HLA-DRB5;HLA-DOB;CD40;CIITA;HLA-DOA;ALOX5;BCL2;HLA-DQA2;IFNGR2
B naive,KEGG,Asthma,0.9382192529521551,1.8427768403971039,0.0,0.0006163348620205181,0.003,13/25,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;CD40;HLA-DOA;HLA-DQA2
B naive,KEGG,Autoimmune thyroid disease,0.8564424618514576,1.820670311007172,0.0,0.0007190573390239377,0.004,13/35,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;CD40;HLA-DOA;HLA-DQA2
B naive,KEGG,Graft-versus-host disease,0.8296724041509033,1.809151574042343,0.0,0.0009587431186985835,0.006,12/38,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;HLA-DOA;HLA-DQA2
B naive,KEGG,Rheumatoid arthritis,0.7196685977940132,1.801733460745909,0.0,0.0011504917424383003,0.008,14/82,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;LTB;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;JUN;HLA-DOA;HLA-DQA2
B naive,KEGG,Allograft rejection,0.8540060507783244,1.7745896436613993,0.0,0.0014381146780478753,0.011,13/34,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;CD40;HLA-DOA;HLA-DQA2
B naive,KEGG,Type I diabetes mellitus,0.827702636731333,1.7667883936736901,0.0,0.001797643347559844,0.014,12/38,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;HLA-DOA;HLA-DQA2
B naive,KEGG,Hematopoietic cell lineage,0.6900991774742271,1.7639145272919308,0.0,0.0016593630900552405,0.014,20/90,1.19%,HLA-DRA;CD37;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;MS4A1;HLA-DQA1;HLA-DMA;HLA-DMB;FCER2;CD22;IL4R;HLA-DRB5;HLA-DOB;CD24;CD19;HLA-DOA;CD55;HLA-DQA2
B naive,KEGG,Cell adhesion molecules,0.63778736684609,1.761286556854667,0.0,0.0016435596320547145,0.015,16/130,1.36%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;CD22;HLA-DRB5;HLA-DOB;CD40;SELL;HLA-DOA;HLA-DQA2;ICOSLG
B naive,KEGG,Oxidative phosphorylation,-0.8771907063138926,-1.726805731556107,0.0,0.0,0.0,82/113,7.27%,NDUFS5;UQCRB;ATP5MG;ATP5F1E;UQCR11;UQCRQ;COX7B;COX8A;NDUFA4;COX6B1;ATP5ME;NDUFB1;COX6C;NDUFB7;UQCR10;ATP5MF;NDUFB2;NDUFS6;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;NDUFA1;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;NDUFA12;NDUFA13;COX7A2;NDUFA2;PPA1;ATP5PB;ATP5PF;COX7A2L;NDUFB10;NDUFS8;UQCRFS1;NDUFB11;ATP5F1B;ATP5F1D;ATP6V0B;ATP5F1A;NDUFB4;NDUFA6;COX6A1;NDUFB8;NDUFB6;NDUFAB1;UQCRC1;NDUFV2;UQCRC2;NDUFB3;NDUFS7;ATP6V0E1;NDUFC1;NDUFB5;NDUFS4;CYC1;NDUFS3;PPA2;SDHD;NDUFA8;SDHA;ATP5MC1;NDUFV1;SDHC;ATP6AP1;NDUFV3;ATP6V0D1;NDUFA10;NDUFA9;ATP6V1F;COX11;ATP6V1E1;SDHB;ATP5PO;COX17;NDUFS2;ATP6V0E2
B naive,KEGG,Parkinson disease,-0.8296129914841208,-1.7044697941440967,0.0,0.0,0.0,128/217,8.52%,NDUFS5;UQCRB;ATP5F1E;UQCR11;UQCRQ;COX7B;TXN;COX8A;CALM1;NDUFA4;COX6B1;XBP1;HSPA5;NDUFB1;CALM3;COX6C;NDUFB7;UQCR10;NDUFB2;NDUFS6;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;PSMA7;CALM2;NDUFA1;PSMA4;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;SEM1;TUBA1B;PSMA1;NDUFA12;NDUFA13;COX7A2;UBE2L3;PSMB3;NDUFA2;TUBB;ATP5PB;ATP5PF;PSMB1;COX7A2L;NDUFB10;NDUFS8;UQCRFS1;NDUFB11;ATP5F1B;PSMA2;ATP5F1D;ATP5F1A;NDUFB4;NDUFA6;COX6A1;VDAC3;NDUFB8;PSMB6;PSMC5;VDAC1;PSMB7;PSMA5;NDUFB6;NDUFAB1;GNAI2;PSMD7;PARK7;PSMA3;UQCRC1;NDUFV2;UQCRC2;VDAC2;NDUFB3;NDUFS7;TUBB4B;NDUFC1;NDUFB5;CYCS;NDUFS4;PSMB2;PSMC3;CYC1;NDUFS3;UBE2L6;PSMD8;PSMC1;TXN2;TUBA1C;PSMD6;SDHD;GNAI3;NDUFA8;PSMD2;PSMB5;ADRM1;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;PSMD14;NDUFA10;NDUFA9;SLC25A5;KIF5B;TUBA4A;PSMB4;PSMC2;SNCA;PSMD12;PSMD13;SDHB;BAX;PSMD4;ATP5PO;PPIF;PSMD11;NDUFS2;EIF2S1;PSMD1;COX7C;PSMD3;PSMD9;NDUFA5
B naive,KEGG,Huntington disease,-0.8102391565550606,-1.68279155915046,0.0,0.0,0.0,145/271,9.70%,NDUFS5;UQCRB;POLR2L;ATP5F1E;UQCR11;UQCRQ;COX7B;COX8A;NDUFA4;COX6B1;NDUFB1;AP2S1;COX6C;NDUFB7;UQCR10;NDUFB2;NDUFS6;SOD1;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;PSMA7;NDUFA1;PSMA4;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;SEM1;TUBA1B;PSMA1;NDUFA12;NDUFA13;COX7A2;PSMB3;NDUFA2;TUBB;ATP5PB;ATP5PF;PSMB1;COX7A2L;NDUFB10;NDUFS8;UQCRFS1;NDUFB11;ATP5F1B;CLTA;PSMA2;ATP5F1D;ATP5F1A;NDUFB4;NDUFA6;COX6A1;VDAC3;NDUFB8;PSMB6;PSMC5;VDAC1;PSMB7;GNAQ;PSMA5;NDUFB6;NDUFAB1;POLR2I;PSMD7;PSMA3;DCTN3;UQCRC1;NDUFV2;UQCRC2;POLR2J;VDAC2;NDUFB3;NDUFS7;CLTB;TUBB4B;NDUFC1;NDUFB5;CYCS;NDUFS4;POLR2F;AP2M1;PSMB2;PSMC3;HDAC2;CYC1;POLR2G;NDUFS3;PSMD8;PSMC1;POLR2K;TUBA1C;PSMD6;SOD2;SDHD;POLR2E;NDUFA8;PSMD2;PSMB5;ADRM1;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;PSMD14;NDUFA10;CLTC;NDUFA9;SLC25A5;KIF5B;TUBA4A;PSMB4;PSMC2;PSMD12;PSMD13;POLR2H;SDHB;BAX;PSMD4;REST;DCTN2;DCTN6;ATP5PO;PPIF;PSMD11;ACTR10;ATG2A;NDUFS2;PSMD1;COX7C;PSMD3;PSMD9;AP2B1;WIPI2;NDUFA5;POLR2C;PSMC4;TFAM;AP2A1;POLR2B;ACTR1A
B naive,KEGG,Prion disease,-0.8032188899792194,-1.660723146798489,0.0,0.0,0.0,126/241,8.68%,NDUFS5;UQCRB;HSPA8;ATP5F1E;UQCR11;CCL5;UQCRQ;COX7B;COX8A;NDUFA4;PIK3R1;COX6B1;HSPA5;NDUFB1;COX6C;NDUFB7;UQCR10;NDUFB2;NDUFS6;SOD1;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;PSMA7;RAC1;NDUFA1;PSMA4;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;SEM1;TUBA1B;PSMA1;NDUFA12;NDUFA13;COX7A2;PSMB3;NDUFA2;TUBB;ATP5PB;ATP5PF;PSMB1;COX7A2L;NDUFB10;NDUFS8;UQCRFS1;NDUFB11;ATP5F1B;PSMA2;ATP5F1D;ATP5F1A;NDUFB4;NDUFA6;COX6A1;VDAC3;NDUFB8;PSMB6;FYN;PSMC5;VDAC1;PSMB7;PSMA5;NDUFB6;NDUFAB1;PSMD7;PSMA3;UQCRC1;NDUFV2;UQCRC2;VDAC2;NDUFB3;NDUFS7;TUBB4B;NDUFC1;NDUFB5;CYCS;NDUFS4;PSMB2;PSMC3;CYC1;NDUFS3;PSMD8;PSMC1;TUBA1C;CSNK2B;PSMD6;SDHD;NDUFA8;PSMD2;PSMB5;ADRM1;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;PSMD14;NDUFA10;NDUFA9;SLC25A5;KIF5B;TUBA4A;PSMB4;PSMC2;PSMD12;PRNP;PSMD13;SDHB;BAX;PSMD4;ATP5PO;PPIF;PSMD11;NDUFS2;EIF2S1;PSMD1;MAPK1;COX7C;PSMD3;PSMD9;NDUFA5;STIP1
B naive,KEGG,Th1 and Th2 cell differentiation,0.6408300008396759,1.6574090364867666,0.0136986301369863,0.008532813756417394,0.085,16/87,1.22%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;IL4R;HLA-DRB5;HLA-DOB;JUN;HLA-DOA;PPP3CA;HLA-DQA2;IFNGR2
B naive,KEGG,Amyotrophic lateral sclerosis,-0.7775232267296719,-1.6239768052100323,0.0,0.0,0.0,168/323,12.56%,ACTB;ACTG1;PFN1;NDUFS5;UQCRB;ATP5F1E;UQCR11;UQCRQ;COX7B;COX8A;NDUFA4;COX6B1;XBP1;SRSF3;HSPA5;NDUFB1;COX6C;NDUFB7;UQCR10;NDUFB2;NDUFS6;SOD1;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;PSMA7;RAC1;NDUFA1;PSMA4;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;SEM1;TUBA1B;PSMA1;NDUFA12;NDUFA13;COX7A2;PSMB3;NDUFA2;TUBB;ATP5PB;ATP5PF;PSMB1;COX7A2L;NDUFB10;NDUFS8;BID;UQCRFS1;NDUFB11;ATP5F1B;PSMA2;ATP5F1D;ATP5F1A;NDUFB4;NDUFA6;COX6A1;NDUFB8;PSMB6;PSMC5;VDAC1;PSMB7;PSMA5;NDUFB6;NDUFAB1;GABARAPL1;PSMD7;PSMA3;DCTN3;UQCRC1;HNRNPA3;NDUFV2;UQCRC2;NDUFB3;TNFRSF1B;NDUFS7;TUBB4B;HNRNPA1;NDUFC1;NDUFB5;RAB1A;CYCS;NDUFS4;PSMB2;PSMC3;ANXA7;CYC1;NDUFS3;PSMD8;PSMC1;TUBA1C;OPTN;SRSF7;PSMD6;SDHD;NUP214;CASP1;NDUFA8;CAT;PSMD2;PSMB5;ADRM1;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;TPR;PSMD14;NDUFA10;NDUFA9;KIF5B;TUBA4A;PSMB4;PSMC2;PSMD12;VCP;PSMD13;SDHB;BAX;PSMD4;DCTN2;DCTN6;ATP5PO;PSMD11;ACTR10;ATG2A;NDUFS2;EIF2S1;PSMD1;COX7C;UBQLN1;TNFRSF1A;SEC13;PSMD3;PSMD9;MAP2K3;WIPI2;NDUFA5;NXT1;NUP50;PSMC4;RANBP2;TOMM40;HNRNPA2B1;ACTR1A;RAB8A;RAE1;SIGMAR1;UQCRH;GABARAP;ATF4;TARDBP;TUBA1A;TUBB2A;MAPK14;BAD;ANXA11;PSMA6;NUP54;NUP37;ALYREF;CASP3;NUP62
B naive,KEGG,Alzheimer disease,-0.7781914498205005,-1.6180814060510278,0.0,0.0,0.0,153/323,12.16%,GAPDH;NDUFS5;UQCRB;ATP5F1E;UQCR11;UQCRQ;COX7B;COX8A;CALM1;NDUFA4;PIK3R1;COX6B1;XBP1;NDUFB1;CALM3;RTN4;COX6C;NDUFB7;UQCR10;NDUFB2;NDUFS6;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;PSMA7;CALM2;NDUFA1;PSMA4;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;SEM1;TUBA1B;PSMA1;NDUFA12;NDUFA13;COX7A2;PSMB3;NDUFA2;TUBB;RTN3;ATP5PB;ATP5PF;PSMB1;COX7A2L;NDUFB10;NDUFS8;BID;UQCRFS1;NDUFB11;ATP5F1B;PSMA2;ATP5F1D;ATP5F1A;NDUFB4;NDUFA6;COX6A1;VDAC3;NDUFB8;PSMB6;PSMC5;VDAC1;PSMB7;GNAQ;PSMA5;NDUFB6;NDUFAB1;PSMD7;CSNK1A1;PSMA3;UQCRC1;NDUFV2;UQCRC2;VDAC2;NDUFB3;NDUFS7;TUBB4B;CAPN2;NDUFC1;NDUFB5;CYCS;NDUFS4;HSD17B10;PSMB2;PSMC3;CYC1;NDUFS3;PSMD8;PSMC1;CTNNB1;TUBA1C;NAE1;CSNK2B;PSMD6;SDHD;NDUFA8;PSMD2;PSMB5;ADRM1;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;PSMD14;NDUFA10;NDUFA9;SLC25A5;KIF5B;TUBA4A;PSMB4;PSMC2;SNCA;PSMD12;PSMD13;SDHB;PSMD4;IRS2;ATP5PO;PPIF;PSMD11;ATG2A;NDUFS2;EIF2S1;PSMD1;MAPK1;COX7C;TNFRSF1A;PSENEN;PSMD3;PSMD9;WIPI2;NDUFA5;PSMC4;MAP2K1;UQCRH;KRAS;CASP8;ATF4;IL1B;MAP2K2;TUBA1A;ATP2A2;TUBB2A;BAD;ADAM10;PSMA6;PPID;EIF2AK2
B naive,KEGG,Diabetic cardiomyopathy,-0.7885585766409898,-1.6057517928258749,0.0,0.0,0.0,88/180,8.52%,GAPDH;NDUFS5;UQCRB;ATP5F1E;UQCR11;CTSD;UQCRQ;COX7B;COX8A;NDUFA4;PIK3R1;COX6B1;NDUFB1;COX6C;NDUFB7;UQCR10;NDUFB2;NDUFS6;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;RAC1;NDUFA1;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;PPP1CB;NDUFA12;NDUFA13;COX7A2;NDUFA2;ATP5PB;ATP5PF;COX7A2L;NDUFB10;NDUFS8;CD36;UQCRFS1;NDUFB11;ATP5F1B;ATP5F1D;ATP5F1A;NDUFB4;NDUFA6;COX6A1;VDAC3;NDUFB8;VDAC1;NDUFB6;TGFB1;NDUFAB1;UQCRC1;NDUFV2;UQCRC2;MPC2;VDAC2;NDUFB3;NDUFS7;NDUFC1;NDUFB5;NDUFS4;MPC1;CYC1;NDUFS3;SDHD;NDUFA8;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;NDUFA10;NDUFA9;PPP1CA;SLC25A5;SDHB;PDHB;ATP5PO;PPIF;NDUFS2;PDHA1;COX7C;G6PD;NDUFA5
B naive,KEGG,Non-alcoholic fatty liver disease,-0.7937133389443043,-1.601307218773707,0.0,0.0,0.0,73/144,7.97%,NDUFS5;UQCRB;FOS;UQCR11;UQCRQ;COX7B;COX8A;NDUFA4;PIK3R1;COX6B1;XBP1;NDUFB1;COX6C;NDUFB7;UQCR10;NDUFB2;NDUFS6;COX5B;NDUFA11;RAC1;NDUFA1;COX5A;NDUFA3;NDUFB9;NDUFC2;NDUFA12;NDUFA13;COX7A2;NDUFA2;CDC42;COX7A2L;NDUFB10;NDUFS8;BID;UQCRFS1;NDUFB11;NDUFB4;NDUFA6;COX6A1;NDUFB8;NDUFB6;TGFB1;NDUFAB1;SOCS3;UQCRC1;NDUFV2;UQCRC2;NDUFB3;NDUFS7;NDUFC1;NDUFB5;CYCS;NDUFS4;CYC1;NDUFS3;CXCL8;SDHD;NDUFA8;SDHA;NDUFV1;SDHC;NDUFV3;NDUFA10;NDUFA9;ADIPOR1;SDHB;BAX;IRS2;NDUFS2;EIF2S1;COX7C;TNFRSF1A;MLXIP
B naive,KEGG,Antigen processing and presentation,0.6658132761725981,1.6006162366752341,0.0,0.015369850621636667,0.156,15/69,1.19%,CD74;HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;CIITA;HLA-DOA;TAPBP;HLA-DQA2
B naive,KEGG,Tuberculosis,0.5884229256443251,1.5857543969935346,0.0,0.017003591193389584,0.18,19/156,1.35%,CD74;HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;FCGR2B;CIITA;HLA-DOA;BCL2;PPP3CA;HLA-DQA2;IFNGR2;CAMK2D
B naive,KEGG,Thermogenesis,-0.7750671800146146,-1.583800599987491,0.0,0.0,0.0,87/195,8.52%,ACTB;ACTG1;NDUFS5;UQCRB;ATP5MG;ATP5F1E;UQCR11;UQCRQ;COX7B;COX8A;NDUFA4;COX6B1;ATP5ME;NDUFB1;COX6C;NDUFB7;UQCR10;ATP5MF;NDUFB2;NDUFS6;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;NDUFA1;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;NDUFA12;NDUFA13;COX7A2;NDUFA2;ATP5PB;ATP5PF;COX7A2L;NDUFB10;NDUFS8;UQCRFS1;NDUFB11;ATP5F1B;ATP5F1D;ATP5F1A;NDUFB4;NDUFA6;COX6A1;NDUFB8;NDUFB6;NDUFAB1;UQCRC1;NDUFV2;UQCRC2;NDUFAF3;NDUFB3;NDUFS7;RHEB;NDUFC1;NDUFB5;NDUFS4;COX14;CYC1;NDUFS3;SDHD;NDUFA8;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;NDUFAF8;NDUFA10;NDUFA9;NDUFAF2;COX11;SMARCA4;SDHB;ATP5PO;COX17;NDUFS2;COX7C;ACTL6A;COA3;MAP2K3;SMARCA2;NDUFA5
B naive,KEGG,Proteasome,-0.8546603846606182,-1.5704120760942395,0.0,0.0,0.0,40/45,11.93%,PSME2;PSMA7;PSMA4;POMP;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSME1;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB8;PSMB4;PSMC2;PSMD12;PSMD13;PSMD4;PSMD11;PSMF1;PSMD1;PSMD3;PSMD9;PSMC4;PSMB10;PSME3;PSMA6
B naive,KEGG,Cardiac muscle contraction,-0.8307197743066129,-1.5681500789055733,0.0,0.0,0.0,26/63,11.28%,UQCRB;UQCR11;UQCRQ;COX7B;COX8A;COX6B1;COX6C;UQCR10;COX5B;COX5A;ATP1B3;COX7A2;COX7A2L;UQCRFS1;TPM3;ATP1A1;COX6A1;UQCRC1;UQCRC2;CYC1;TPM1;COX7C;TPM4;UQCRH;MYL4;ATP2A2
B naive,KEGG,Pathways of neurodegeneration,-0.7420954563927249,-1.559272882939318,0.0,0.0,0.0,182/413,13.58%,NDUFS5;UQCRB;ATP5F1E;UQCR11;UQCRQ;COX7B;COX8A;CALM1;NDUFA4;COX6B1;XBP1;HSPA5;NDUFB1;CALM3;COX6C;NDUFB7;UQCR10;NDUFB2;NDUFS6;SOD1;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;PSMA7;CALM2;RAC1;NDUFA1;PSMA4;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;SEM1;TUBA1B;PSMA1;NDUFA12;NDUFA13;COX7A2;UBE2L3;PSMB3;NDUFA2;TUBB;ATP5PB;ATP5PF;PSMB1;COX7A2L;NDUFB10;NDUFS8;BID;UQCRFS1;NDUFB11;ATP5F1B;PSMA2;ATP5F1D;ATP5F1A;NDUFB4;NDUFA6;COX6A1;VDAC3;NDUFB8;PSMB6;PSMC5;VDAC1;PSMB7;GNAQ;PSMA5;NDUFB6;NDUFAB1;GABARAPL1;PSMD7;PARK7;CSNK1A1;PSMA3;DCTN3;UQCRC1;NDUFV2;UQCRC2;VDAC2;NDUFB3;TNFRSF1B;NDUFS7;TUBB4B;CAPN2;NDUFC1;NDUFB5;RAB1A;CYCS;NDUFS4;HSD17B10;PSMB2;PSMC3;CYC1;NDUFS3;UBE2L6;PSMD8;PSMC1;CTNNB1;TUBA1C;OPTN;CSNK2B;PSMD6;SDHD;NDUFA8;CAT;PSMD2;PSMB5;ADRM1;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;PSMD14;NDUFA10;NDUFA9;SLC25A5;KIF5B;TUBA4A;PSMB4;PSMC2;SNCA;PSMD12;PRNP;VCP;PSMD13;SDHB;BAX;PSMD4;DCTN2;DCTN6;ATP5PO;PPIF;PSMD11;ACTR10;ATG2A;NDUFS2;EIF2S1;PSMD1;MAPK1;COX7C;TNFRSF1A;PSMD3;PSMD9;MAP2K3;WIPI2;NDUFA5;PSMC4;TOMM40;ACTR1A;TRAP1;RAB8A;SIGMAR1;MAP2K1;UQCRH;GABARAP;KRAS;CASP8;ATF4;IL1B;TARDBP;MAP2K2;TUBA1A;UBE2J2;ATP2A2;TUBB2A;PRKCA;MAPK14;BAD;PSMA6;PPID;UBA1;ATXN1;CASP3;UBE2G2;GABARAPL2;NRAS;RAF1;NDUFA7;CSNK2A1
B naive,KEGG,Viral myocarditis,0.6907383221682202,1.5368583662914386,0.010526315789473684,0.026125749984536397,0.258,14/53,1.19%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;CD40;HLA-DOA;CD55;HLA-DQA2
B naive,KEGG,Th17 cell differentiation,0.5935151061207047,1.5365835976090858,0.015151515151515152,0.02482640075787911,0.258,16/100,1.22%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;IL4R;HLA-DRB5;HLA-DOB;JUN;HLA-DOA;PPP3CA;HLA-DQA2;IFNGR2
B naive,KEGG,Herpes simplex virus 1 infection,0.5269986167480654,1.536292218282662,0.0,0.023656986453887547,0.259,20/463,1.22%,CD74;HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;BIRC3;HLA-DRB5;HLA-DOB;POU2F2;SP100;TRAF5;HLA-DOA;TAPBP;BCL2;HLA-DQA2;IFNGR2
B naive,KEGG,Ribosome,-0.8424194558347159,-1.5230959594135012,0.0,0.0002229422184601682,0.003,43/44,14.92%,MRPL23;MRPL20;MRPL33;MRPS6;RSL24D1;MRPS15;MRPL12;MRPL14;MRPL21;MRPL34;MRPL22;MRPS21;MRPL28;MRPL10;MRPL16;MRPL13;MRPS12;MRPS18C;MRPL3;MRPL4;MRPL2;MRPS16;MRPS5;MRPL27;MRPL1;MRPL18;MRPS7;MRPL11;MRPS11;MRPL9;MRPL36;MRPS2;MRPL19;MRPS9;MRPL15;MRPL17;MRPL32;MRPL24;MRPS14;MRPS17;MRPL35;MRPS10;MRPS18A
B naive,KEGG,Influenza A,0.5466689086515508,1.5212896604476749,0.0,0.026707844020889118,0.29,16/145,1.22%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;PRKCB;SLC25A6;CIITA;HLA-DOA;HLA-DQA2;IFNGR2
B naive,KEGG,Phototransduction,-0.8998111682027656,-1.5055027300014898,0.0,0.0006210533228533257,0.009,4/18,6.56%,CALM1;CALM3;CALM2;GNB1
B naive,KEGG,Retrograde endocannabinoid signaling,-0.7631606187998278,-1.4921478246111712,0.0,0.0007084608275512012,0.011,44/108,8.52%,NDUFS5;NDUFA4;NDUFB1;NDUFB7;NDUFB2;NDUFS6;NDUFA11;NDUFA1;NDUFA3;NDUFB9;NDUFC2;NDUFA12;NDUFA13;NDUFA2;NDUFB10;NDUFS8;NDUFB11;GNG5;NDUFB4;NDUFA6;NDUFB8;GNAQ;NDUFB6;NDUFAB1;GNAI2;NDUFV2;NDUFB3;NDUFS7;NDUFC1;NDUFB5;NDUFS4;GNB2;GNG2;NDUFS3;GNAI3;NDUFA8;NDUFV1;NDUFV3;NDUFA10;NDUFA9;GNB1;NDUFS2;MAPK1;NDUFA5
