cell_type,library,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Monocyte non-classical,GO_BP,Sulfur Compound Biosynthetic Process (GO:0044272),0.619767245229461,1.1954481958455232,0.21369539551357733,0.4488814695010989,1.0,10/58,9.68%,GSTP1;CSGALNACT2;CHST2;CHST7;CHST15;DSE;CHSY1;XYLT1;PAPSS2;PAPSS1
Monocyte non-classical,GO_BP,Cellular Response To Starvation (GO:0009267),0.5834850838666491,1.1952300379529306,0.17301414581066377,0.44893115528369626,1.0,35/113,12.93%,KLF10;CDKN1A;PLIN2;GABARAPL1;FOXO3;GABARAP;CPEB4;MAP1LC3B;RALB;LAMP2;SH3GLB1;LRRK2;WDR45B;ATF4;MAPK1;PMAIP1;STK24;PDK4;FNIP1;BECN1;FOXO1;PLIN3;DAP;RRAGC;HSPA5;EIF2AK2;MTMR3;SESN3;WIPI1;MIOS;WIPI2;TFEB;ATG7;WDR45;NUAK2
Monocyte non-classical,GO_BP,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),0.7076721308672026,1.1951801286809383,0.25617283950617287,0.44860202968055013,1.0,8/17,5.33%,RGS2;PLEK;CXCL8;GRK2;GRK3;YWHAB;LRPAP1;MGRN1
Monocyte non-classical,GO_BP,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.5872142160943638,1.1948104041912615,0.1632420091324201,0.44905710357495876,1.0,15/96,9.61%,FKBP1A;UBE2D3;UBE2D1;LRP1;ZBTB7A;SKIL;ADAM17;FAM89B;PDPK1;SNX6;ARID4A;BRMS1;HSPA1A;PPM1A;ING1
Monocyte non-classical,GO_BP,Regulation Of Amyloid-Beta Formation (GO:1902003),0.669508948808898,1.1946544154565237,0.2553763440860215,0.4489851334492818,1.0,10/31,9.54%,RTN4;IFNGR1;PICALM;PRNP;RTN3;TMED10;ROCK1;TNF;APOE;RTN1
Monocyte non-classical,GO_BP,Positive Regulation Of Calcium Ion Transport (GO:0051928),0.6632956857024164,1.194597090460971,0.26173541963015645,0.4486987623598487,1.0,8/26,9.77%,LGALS3;ATP2B1;LILRA2;CCR1;CCL3;CXCL12;P2RX4;CCL2
Monocyte non-classical,GO_BP,Striated Muscle Cell Differentiation (GO:0051146),0.7214818367471315,1.194552632288538,0.2676923076923077,0.44836472981054093,1.0,4/16,6.40%,KDM6B;MEF2C;PLD3;SORT1
Monocyte non-classical,GO_BP,"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",-0.47894536637179297,-1.1933122858430265,0.16759776536312848,0.6031646326264967,1.0,20/56,14.74%,HMGN1;PARP1;MED10;SUPT16H;ZMYND8;NCBP2;CDK13;MED6;MED30;THOC1;MED17;CCNT1;TCERG1;LEO1;MED4;DDX39B;MED31;MED19;SUPT5H;MED1
Monocyte non-classical,GO_BP,Epithelium Development (GO:0060429),0.5913875490559862,1.1930110843760513,0.17797552836484984,0.45178061465639885,1.0,17/100,9.63%,LGALS3;CTSB;PGK1;TPP1;TGFB1;GSTK1;VDAC1;TAGLN;ANXA4;SLC9A3R1;TAGLN2;VEGFA;STAT1;CCM2;TOLLIP;UPK3A;JAK2
Monocyte non-classical,GO_BP,Cardiac Muscle Cell Development (GO:0055013),0.7019988638426605,1.1923850731063648,0.2689450222882615,0.45290201686146037,1.0,3/20,5.89%,PDLIM5;SLC8A1;VEGFA
Monocyte non-classical,GO_BP,Nuclear Transport (GO:0051169),-0.506145609845568,-1.1907758911691733,0.17142857142857143,0.6054960453920221,1.0,21/37,17.25%,NPM1;NUP160;NUP37;NUP88;NUP107;NUP210;RSRC1;TPR;RANGAP1;NUP35;NUP85;NUP54;NUP43;NUP133;SEC13;NUP58;NUP98;RGS14;NUP155;XPO1;NUP205
Monocyte non-classical,GO_BP,Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736),0.7133329269713446,1.190409780700971,0.26426426426426425,0.45727802795247185,1.0,5/18,9.03%,CDKN1A;HHEX;CEBPA;PTEN;LATS2
Monocyte non-classical,GO_BP,Membrane Repolarization (GO:0086009),0.7327786852556434,1.189992110032735,0.2702702702702703,0.4578687937713392,1.0,5/15,11.15%,ATP1B3;SLC24A4;KCNE3;ATP1B1;KCNQ1
Monocyte non-classical,GO_BP,Cellular Response To Decreased Oxygen Levels (GO:0036294),0.6065083185744451,1.1897388835115263,0.22674418604651161,0.4580606305272217,1.0,15/68,8.76%,ZFP36L1;HMOX1;HIF1A;PGK1;TGFB1;BNIP3L;CPEB4;PMAIP1;TIGAR;NDRG1;VEGFA;LMNA;PTGS2;UBQLN1;CPEB2
Monocyte non-classical,GO_BP,Organonitrogen Compound Biosynthetic Process (GO:1901566),0.5915979650912075,1.1891685879866043,0.17576419213973798,0.4590319452846622,1.0,31/112,15.31%,GSTP1;HACD4;GCH1;ALDH3B1;LPCAT2;SPTSSA;B4GALT5;SAMD8;AKR1A1;CSNK1G2;APOE;ORMDL2;ABHD3;TNIP1;PPM1L;SGPL1;ELOVL1;PLPP3;SLC44A2;CERS6;ACER3;CHPT1;FURIN;SPTLC2;FMO3;SGPP1;SPTLC1;CHKA;BCAT1;DEGS1;PCYT1A
Monocyte non-classical,GO_BP,Glial Cell Development (GO:0021782),0.672598666940582,1.188757407166899,0.26390870185449355,0.4595745655645954,1.0,4/21,7.76%,S100A9;TLR2;NRROS;APP
