,Platelet,Plasmacytoid DC,Pre-B large,Erythroid late,Erythroid early,B naive,Monocyte classical,NK
PRMT3,-0.00016790106010229345,-0.005130732147150833,0.03856147328766718,0.06045387552310966,0.1767639118111906,-0.012184105636820822,-0.01775484301516283,-0.06170994284576365
FANCF,-0.004425595289709985,-0.006771209791764751,0.030309087602236637,0.002600831651017616,0.04394365266790681,0.014848770050466016,-0.0411165754975483,-0.002197892429964375
SVIP,0.05645094282813378,0.026951825285082345,0.028277894040323236,0.029146517732028438,0.08519043568075065,-0.05061474830183887,-0.19297746312751823,0.12729602430955245
CCDC34,-0.012131059387804743,-0.00724677534433191,0.2267086164541947,0.14853009313637466,0.4402977122612426,-0.0710142664237792,-0.038107327751571704,-0.15353749378341486
LGR4,-0.00332710068680271,-0.003761716960040431,0.005363162006686945,0.0075922046060084335,0.08468582175054269,-0.0009279042211172894,0.010398730956195581,-0.03868704611063406
LIN7C,-0.004593535029145108,0.010458893708223045,0.00799579635680055,0.00913790796019264,0.0728477390882703,-0.026513282146406948,0.022606114225144656,-0.02718532529223449
KIF18A,0.013117269615496545,-0.0024019927442740572,0.11324529773248808,0.060730918166947374,0.1959354639221429,-0.034520400078467274,-0.006593559713414484,-0.07659977204704284
METTL15,-0.0048486915077687615,-0.017182296901170475,0.011842074443964892,-0.006545043573133822,0.021281278492419366,-0.016320865565955422,-0.04037930649115833,0.0374266833724214
ARL14EP,-0.008071655045028794,-0.005855522971472445,0.019763748697666034,9.37459820002213e-05,0.037933960461118396,0.010076872967366186,-0.051350803339038575,0.014025280915007392
MPPED2,0.0018001898970970512,0.009161539897244907,0.08295804531511075,-0.012344519584752113,-0.01199303616494953,0.08065805055001152,-0.024159645625040176,-0.05658980017424542
DNAJC24,-0.004065281428604169,0.008742171062426779,0.005956390504987864,0.0016379259644227918,0.022482205581680396,0.010491036417155822,-0.011265175808710204,-0.010751555657086914
IMMP1L,-0.002457315950616072,0.01557975014990164,0.09043817129797495,0.03750224019958794,0.11062206696677684,-0.029257348328539812,-0.06499321774073358,0.00037938241547777436
ELP4,-0.005308049782814455,9.961584235430406e-06,0.03629311115395863,0.019298613102562666,0.08107225060775645,-0.01045029250727633,-0.018448284470365967,-0.018836432215957606
PAX6,-0.001973473190651214,0.0015190295612708812,0.006033055605506927,-0.006160187037050343,-0.0021965613362995126,0.007021569156081312,-0.001781020665561349,-0.003221217050795078
RCN1,-0.00732250341494372,0.03313980529012125,0.09961092228684684,0.04025592999333259,0.15278788912544033,-0.040419509319712034,0.051001759370880695,-0.09611494252886559
EIF3M,-0.025055100230630702,0.03330479946178876,0.08306917496353262,0.0396205580042517,0.1324850212299565,-0.06092577606346927,0.0877159555753753,-0.0949038596347552
PRRG4,-0.00820558317189382,0.01724973061751826,0.018985262007894344,-0.00875821098267706,-0.0012067522231058343,-0.03462713013666737,0.16499181244743225,-0.09777977223064953
QSER1,-0.003165683803430543,0.01512730384963529,0.0393701628587963,0.005103053782737136,0.06937523878199969,-0.007441052328469723,0.03374602202289749,-0.055390591034161114
DEPDC7,-0.001083709967485295,0.01793070631269968,0.01946659317918066,0.015295418970077378,0.05748850327730008,-0.011234505417735373,-0.004433381308508553,-0.019431986394166986
TCP11L1,-0.0017499100155565922,0.02021584531278756,0.014308870290367306,-0.006803236064662271,0.00023691823688071299,-0.0002113735938227173,0.003743799989005595,-0.00765454281996078
LINC00294,-0.002928978580120427,0.02555682346027367,0.0038807128631480055,-0.00906226579333143,-0.002797323777863149,-0.007294541069213377,0.006203456745694382,-0.0010988024922086721
CSTF3,-0.0006576017773240023,0.006267145464993201,0.07071056627952504,0.045539358953017924,0.13377701574923728,-0.023751718190233796,-0.012819665413949589,-0.04640096338784633
HIPK3,-0.01208077796810518,0.021115304227159456,0.0018485968076832387,-0.023824200508278652,-0.013310161513525506,-0.021545397865822498,0.1578849915738886,-0.0915823296520317
CD59,-0.004133259306811866,-0.0032563483330455252,0.09990912877915337,0.13463359430395205,0.3910461826923049,-0.06726500391192897,-0.07372217339417804,-0.08467738034086311
FBXO3,-0.010471415335175411,-0.01301613985082884,-0.003225395076029708,-0.010619926652191533,0.05498420478256343,0.008807896319538638,-0.07199174690326206,0.03305750159970258
LMO2,-0.015549678723474894,0.013092869664101758,0.018424469479036098,0.07415601306163017,0.34505950372107186,-0.07297302676405232,0.17929359881542303,-0.21932455152254038
CAPRIN1,-0.008867288913049394,0.0327641632982324,0.11781203493885303,0.06870638115785113,0.2344288263370214,-0.05066128733517741,0.03585405802131261,-0.11644083682512424
NAT10,-0.005749106830472106,0.007521006925240209,0.040336584951256776,0.06607997915404829,0.17566824904857753,-0.01592393633354994,-0.02695477279937173,-0.05539369551466501
CAT,-0.020721217276478056,0.10733443527142493,0.13646636170704265,0.16612536433386352,0.41440202923270475,-0.03923356546058979,0.10493015158168206,-0.28003196858557483
APIP,-0.009781960768182565,0.019725397450765198,0.10403035023550385,0.08375690835916728,0.17029358852675708,-0.04541519961460594,0.059665319791551964,-0.11358519099310888
PDHX,-0.0054905026962151,-0.005681522999156607,0.041161940817336574,0.041199013801846034,0.11801942140696355,-0.02528859721096512,-0.011431534292123124,-0.030794418285112958
CD44,-0.026321616457688254,0.018416200219925308,-0.06632967919803988,-0.0907485284524386,-0.07232608521709086,-0.1237875329763969,0.18228571544509195,0.022676299967212814
TRIM44,-0.011477413769705472,0.02520914086550267,0.03417129388720092,-0.024418722232249557,0.008116714378023615,0.06879112039451059,0.0075044437899890026,-0.06645594742543783
LDLRAD3,-0.006395615736208182,0.0060309302850759736,-0.004100885560922996,0.0018037829709976012,0.022740047055690486,-0.024900205678474653,0.11852434911862139,-0.07557659767732187
COMMD9,-0.014841521506836085,0.04217691468669704,0.04413420195084519,0.037119058721112444,0.10964296009460588,-0.037620894287901246,0.10464669537692696,-0.11105352416532324
PRR5L,-0.006833356945572921,-0.016093216349312753,0.0017240268723497465,-0.01767774516938994,-0.01711954618428732,-0.03767123398540604,-0.034253187663216146,0.06776540534836022
TRAF6,-0.00658270750431738,-0.00035090202488073175,0.012581752828811946,-0.0065750343981717755,0.020962914240126706,0.007366288154949444,-0.004329496093576178,-0.010303158758494031
RAG1,-0.005813468162720199,-0.008545187665973945,0.04726757016433256,-0.007775388400342187,-0.007358563917409081,0.09056115017569617,-0.02550357474944475,-0.054589109484906424
RAG2,-0.007749053069869008,-0.01175658607587632,0.17479243252289264,-0.015896882958304385,-0.013800717182685779,0.10640606162918012,-0.03551793262833454,-0.08104379634563497
C11orf74,-0.007565090686837815,0.027081277059619227,0.050502094025175165,0.11949405373164229,0.2501771469572753,-0.05550575007447654,0.03752999024801432,-0.11693011972054518
API5,-0.0042521232293222695,0.009216609622948848,0.0399983991426242,0.03825363601034035,0.12564946188399764,-0.027404554953623338,-0.016466267456390522,-0.030129521946928018
TTC17,-0.01176980238840061,0.019636543637474257,0.024858379721842593,-0.02363032191940713,0.005330325480488893,0.010641925036042403,0.001435251883243751,-0.013276047831527535
HSD17B12,-0.002520043420747944,0.035088734698693454,0.0809320616544679,0.0455973950087492,0.17501476243273875,-0.00771255330584989,0.009426010338692396,-0.09702299031788
ALKBH3,0.00764288348878827,0.0025874690601454292,0.039954602610216015,0.048658737133931616,0.11043749513828588,-0.035282331305332405,-0.025527090530845502,-0.014339645692353367
ACCS,0.03996317004218769,0.020818864292860593,0.014706555585864332,0.006751683008800431,0.026614736618531528,0.005913531749526355,0.0075752083634911425,-0.03146837973919945
EXT2,-0.0024545499920601743,-0.002219838262416974,0.01712823890534684,0.007459345005813741,0.04791222925949268,-0.01675634275449867,-0.008624558480480219,-0.0023881655349166832
CD82,0.01860662010159206,-0.014515287106797463,0.02400363827783525,0.11192731324195904,0.3765564944353589,0.07022582992549375,-0.06470459824446158,-0.1708014977672425
TSPAN18,0.056940482565945465,-0.008552478388126446,-0.009273612901910061,-0.004337105835835436,-0.000872381862043962,-0.02752824391883255,-0.03241801695562991,0.045144403985564734
TP53I11,-0.006323301923433733,0.08417347562200979,0.005757202605906479,-0.01612441981461737,-0.015760181890720634,0.033378324698301175,0.01588341480335796,-0.044528625495625404
PRDM11,0.03400604711140589,-0.004208715173423022,-0.0017682578542904772,0.005482893168455525,0.051195869662390994,-0.007671244020680817,-0.0049395291687199284,-0.011497421648902236
AC103736.1,-0.0004145396696627224,-0.0050196831556353115,0.006525425984664818,-0.003663865026046547,0.001832432399831233,-0.003803501583424287,-0.020438188917859715,0.017754888134766816
SLC35C1,-0.003141741088316418,-0.0005860045298833597,-0.004113436125709579,-0.0035512413644468604,0.010019187932030492,-0.01359564504730397,0.015519038409049338,-0.002262141510298175
CRY2,-0.0048205386798269535,-0.002297484672988445,-0.006971855537516114,-0.008427058670520548,0.009506982673175221,-0.013121473104410995,0.023098795069661844,-0.005732559467174845
MAPK8IP1,-0.0016460991597159354,0.00720182917013455,0.00487771588141986,-0.004917467079523593,-0.0032113926573116495,-0.006365345434621775,0.01595483199240377,-0.006648061922256193
PEX16,-0.010725035246478628,0.012916245472114505,0.01756234566808014,-0.013168384131305017,0.018331175159020538,0.00045028720013712937,0.00576128026579743,-0.01299723400065721
LARGE2,-0.0066981780203724025,-0.01396045560015372,-0.002847304451964177,-0.014731044702792876,-0.012290153313038791,0.1270381264400168,-0.03366245174247864,-0.061837579771550646
PHF21A,-0.0062075376002532,0.005241702471377936,0.003004778546264887,-0.02161813675598503,-0.0032251559757121412,0.02533239087454208,0.04892457002650661,-0.04999625150503541
DGKZ,-0.010788038969689023,0.05920516855724159,-0.005906125609454422,-0.03616757124983053,-0.027054780206976624,-0.11127226696093862,0.03421504321722363,0.07028258775300167
MDK,0.023785508175240225,0.065090045096351,0.199478192792087,-0.0047003732796989965,-0.011314941990726971,0.008520839549016055,-0.006641980805100143,-0.05245621392872525
AMBRA1,-0.002827821983180451,0.002090280963295732,0.005481244338793486,0.007166878098216813,0.033931985582318074,-0.006871593809279822,-0.011220920342053917,-0.0014961991006271342
HARBI1,-0.0010154564379226845,-0.0023633384267192073,0.002899256626307238,-0.005269961356530653,0.008680289364836375,0.008644596062600218,-0.02544239890595124,0.01007639137410555
ATG13,0.002163335636305254,0.014396242411254393,0.00949045458069357,-0.004343914362265686,0.03362975823596121,-0.020628530419656843,-0.0006257514044460016,0.0007371035438567804
ARHGAP1,-0.00427519361800356,0.030558500202836684,0.01097518798602958,-0.016896483764968658,0.010370536667665423,-0.022047263191897065,0.02234396207899115,-0.006522518747414751
ZNF408,-0.005662897850976215,0.009717897818628274,0.030098834699372138,0.007133850772891811,0.034029008858657034,-0.008317268860278589,-0.0012408666944941696,-0.014034506557195963
CKAP5,0.002631089521357001,0.002043060456154619,0.10936102767643481,0.03508544993080081,0.20130918058034666,-0.04002396135888956,0.005984205307784089,-0.07630422285677557
LRP4-AS1,0.03968794118240904,0.0019779139831276825,0.03693425078680522,-0.0018030919285753851,0.003945891209453552,-0.010508376212233207,0.02333916870047719,-0.02125345737088957
C11orf49,0.028577950133569424,0.014100206901211557,0.05023944429377176,0.01733653921750418,0.058296075472235684,3.6818926867313185e-05,-0.028322477725028595,-0.019621663208568077
ARFGAP2,-0.01011141672982293,-0.008184967863529386,0.05348534086710884,0.00042505121450663795,0.08799602725027307,0.010070564001886835,-0.06683069780405859,0.0012236694610845728
DDB2,-0.004614641631775839,-0.022594141797496567,0.04294823565058975,-0.010351761469335452,0.02459776204760372,-0.02178032439299192,-0.07297644326737131,0.059760268072445825
ACP2,-0.000791178034732341,-0.0023832264470978635,0.00810521043214033,0.003684217228260737,0.05201251866597678,-0.028199340667071315,0.016196530570770605,-0.01043052026016102
NR1H3,0.002419519975178102,0.006752379872805042,0.028164761160164812,0.01703258727894629,0.015296538285058952,-0.013916400293462071,0.01078638388645465,-0.014035828700324573
MADD,-0.004039800515690694,0.0019603936105587116,0.011468846710759132,-0.016730375318614366,-0.008678549418846031,-0.024531002623854426,0.003692387030330107,0.02099220599364378
SPI1,-0.035299681645286254,0.05646744959109601,0.037714671642854844,-0.06556064102499219,-0.0669748555836811,-0.005225693931654961,0.604266690328652,-0.41350605295393156
SLC39A13,-0.0035028140390186025,0.00060773060286411,0.011430067153118046,-0.012271283862389992,-0.007398527623633461,-0.007111190627312987,-0.025217544577105202,0.02733278816626775
PSMC3,-0.01468979490608657,0.007364469114861295,0.13258721054612427,0.12744058315791648,0.26992748163731795,-0.06612901609813929,-0.011191975671111111,-0.09478118654982785
CELF1,-0.01767722607582679,0.0263454632364475,0.028481746597949487,-0.017084138772891118,0.06025479601906443,-0.011072271062746445,0.08427408954474061,-0.07950924851321589
NDUFS3,-0.010618136280824444,0.056589949017967135,0.11373837512715436,0.08978519617039338,0.2212170290747114,-0.054594541195461935,0.030219799218982966,-0.11332158352450503
PTPMT1,-0.011075489200943176,0.030475166502298787,0.06219678063807243,0.020584244145150542,0.08515686892630421,-0.0026616121089739703,-0.022564815150188964,-0.03428977828222011
KBTBD4,-0.0034123823041464145,8.385699481169887e-06,0.018480443805884195,0.002085004150893931,0.036596652857933704,-0.013173225489115876,-0.0466526355153283,0.0273095989681255
C1QTNF4,-0.0035150490706094494,0.07130071049509393,0.19171954223526205,-0.0034616064818733267,-0.011495062827469666,-0.008774011763235584,0.06608386251444948,-0.08976508499465072
MTCH2,-0.014985050134267057,0.02276403331192096,0.14621812471238357,0.11886486343116018,0.32154342279693604,-0.05593755183130606,0.06098586832042527,-0.17720698852743955
AGBL2,-0.0009830414111503256,-0.004472284244939496,0.00875689084999137,-0.004378784351527697,-0.002452885301420418,0.010133606406650621,-0.010053770026140009,0.0005588741627301469
FNBP4,-0.014427180535274513,0.02848575428059302,0.02251057729026267,-0.02888246619401412,0.026769081821910002,0.01719311686186247,-0.04706124738955097,0.009872375408792421
NUP160,-0.004934796916996089,0.0019434556656611024,0.06323789143115602,-0.002578267610392974,0.08371651459879423,0.019744519021423882,-0.07984920052488498,0.0011219908614805436
PTPRJ,0.0022283227298161476,0.0003773186825557164,-0.017349263499846296,-0.022714486024532493,-0.020303911686224464,-0.03171004845554815,0.0948614947610458,-0.028743465514080354
TNKS1BP1,-0.002408925192693044,-0.007048115680331291,-0.006140604424511947,0.019573269714561154,0.08544696573565623,-0.014311148478915597,-0.007597812657610298,-0.015456282231358984
SSRP1,-0.01056005708831754,0.023853317411935464,0.19553103406225086,0.13066344554219356,0.30781128932668084,-0.04908957727584782,-0.03715777814470756,-0.11968077695206694
SLC43A3,-0.009451941269332348,0.007794875135337295,0.08964430962717232,0.1278752626808749,0.47511944683972995,-0.07501888068477956,0.007510060905859989,-0.1655065142326745
RTN4RL2,-0.0038364312209328774,0.0008094460299665945,-0.00023817925746940586,-0.010195883675033275,-0.009378043600498698,-0.019023072775488648,0.009988862171751123,0.013418285614374187
SLC43A1,-0.007925379823247902,-0.008922500411020712,0.029695263888180008,0.1123420840108505,0.3836695077236688,-0.05978030096655996,-0.026121575344089227,-0.10117261767116142
TIMM10,-0.012441493773824084,0.017347838086376122,0.06230551772717117,0.0919894032775571,0.23512798165012114,-0.025972413341728805,0.02777010749481949,-0.12078661171449862
UBE2L6,-0.010843889302824287,0.013544500907985119,0.07903634985122089,0.058269958664546734,0.14122656219383695,-0.04952750280340657,0.007280922478118462,-0.04917887008100317
SERPING1,0.014981550198837835,0.07510889476754087,0.06718431545755549,0.02202868206697042,0.022229119652189936,-0.01580499075126178,0.03677104774804936,-0.057361065173625554
YPEL4,-0.005942570577688372,-0.014543716360547843,-0.009874266671770842,0.06920137848424372,0.20178957646783083,-0.03556630185017331,-0.021075196441453337,-0.0398178530034858
CLP1,-0.005410342869379036,0.005100205989562027,0.01372359758551289,-0.0021086501296780765,0.04240073373047067,-0.006251186653955654,-0.01509925702751046,-0.001921412124549941
ZDHHC5,-0.003951808246457601,0.0005228797465812358,0.0034004156066576264,0.0029884297960797164,0.01883164254245655,-0.009316516988146274,0.01138903945838504,-0.00896428340715304
MED19,-0.007268632682806636,-0.010926413204245032,0.0297727730645491,-0.00172025324984568,0.03506335432095538,0.012008534580204571,-0.06337984883667962,0.02158854410176937
TMX2,-0.007121562551139432,0.021818862487409413,0.061184003053882524,0.04234392069525457,0.20282488497593323,-0.02867674542812491,-0.015982637198648585,-0.06423736772085538
SELENOH,-0.014396118798686831,0.06590332980562398,0.08839442677228897,0.06781434290445564,0.18000953361572078,0.030245652880840013,0.024547726253018834,-0.15101833322397457
CTNND1,-0.005818544024812685,0.012123722681489023,0.020308317982649555,0.010114866614820866,0.11491051437777866,-0.00032703553255390575,0.049590037576821726,-0.08496760585303129
LPXN,-0.010603123327226103,0.050530010654341574,0.007769881683658486,-0.03787145726234785,-0.04287105058355172,-0.029545976444584125,0.014792394925547996,0.026086871866920495
ZFP91,-0.01027929610142891,0.02877839585547836,0.05677002896941432,-0.009626751413976661,0.06123152343083611,-0.013876415963247856,0.08259902050859269,-0.08525837903311005
FAM111B,-0.010392861321801228,-0.0031135744253296587,0.34134718387682006,-0.015218510611418547,-0.0021623974337272086,0.10373596590386645,-0.029724990049957725,-0.12358144244175638
FAM111A-DT,-0.0022753333193313084,-0.004810029831854998,0.014689308562715525,-0.004606870327529246,-0.00047797976203860736,0.009734157840133683,-0.017013914756607823,0.004250750767866091
FAM111A,-0.00834523625606981,-0.007748830239145913,0.1439264484495895,-0.006223237063171765,0.036220535607330066,-0.0090455006605131,0.020161313417016144,-0.046779316710747386
DTX4,-0.005208048089362103,0.034484531082897,0.011705761324707057,-0.010116988590695812,-0.009568142061493527,0.04685936521757773,0.02348829672364226,-0.05606886227685045
MPEG1,-0.02702517957409942,0.16217348142596227,-0.031474569714909924,-0.05015791598243332,-0.05060630321167743,-0.0404661586048063,0.45918281510833725,-0.29610855662691393
OR4D9,-0.0025283976998201037,-0.0040342613591917865,-0.0053697841550813885,-0.006858160571143245,-0.005058371471300573,0.007166756716032506,-0.021828003661349148,0.01596873533223446
OSBP,-0.005620512608458067,0.00901255872884716,0.009115869431611884,-0.006930910081674149,0.02933178711897567,-0.013976808546952303,0.03343485765080352,-0.025399421000912078
AP000442.2,0.00013378108562341236,-0.001488280214447328,2.000068239758462e-05,-0.004192350639434922,-0.004441280551204728,0.0015027823661567328,-0.011644235333080696,0.010206046458219832
PATL1,-0.009373150999106614,0.008236617608095995,0.011989516946735335,-0.00954919134881324,0.04310377319397722,-0.011318726210674902,0.07207929834161993,-0.06003958386379771
STX3,-0.010252716395172789,0.01605979883292255,0.007254277734007896,-0.022663438591353717,-0.02461717208695599,-0.0209349997958779,0.15370059286228804,-0.08561929374128785
MRPL16,-0.00895839418569363,0.029465520855970134,0.12531390915248963,0.09406533945277665,0.21955203875103893,-0.029432557285882083,-0.031045737833900248,-0.08586534675826979
MS4A3,-0.006614717417341313,0.023132065443911998,0.015029982150301397,-0.004583937443897548,-0.013988965912948275,-0.032103073047709596,0.15612492783327128,-0.09019728456740474
MS4A6A,-0.031266768524531426,0.12587979548006506,-0.0430580777488885,-0.05519480762526682,-0.06004822793312539,-0.09650610796433397,0.6084844622660661,-0.347701518894939
MS4A4A,-0.009366326672861181,0.06600225777721075,0.011540552124467236,-0.01610393471815672,-0.01693194195147153,-0.02890715741501185,0.17356822440403724,-0.10872521893064291
MS4A7,-0.01865136133110751,0.027069969454755656,-0.021905286714466916,-0.03565287666251846,-0.037144081469252556,-0.01382995606095071,0.3370409434333017,-0.2128097726308929
MS4A1,-0.03608020573337906,-0.06776735577530077,-0.003953274241402571,-0.07535727032224923,-0.06312040566980495,0.707870661982176,-0.16381028076893822,-0.36995002519642234
CCDC86,-0.004925439384412223,-0.003637605354216411,0.024628734593260548,0.07187169371952222,0.21012709599424134,-0.020480277182084405,-0.025530171509711947,-0.06114813513649492
PRPF19,-0.007754979038527021,0.016605115826938726,0.09988479019325118,0.09650648152940344,0.2375498554782398,-0.058172978530662105,-0.01985769369584679,-0.07113324153477443
TMEM109,-0.00934465769363169,0.08794825743110038,0.05768774949446739,0.024320603733151726,0.14405784345541847,-0.04687827539722254,-0.06871232726324156,0.0018483282057381082
SLC15A3,-0.012073113774210675,0.0249139608653467,-0.019155128436333588,-0.022841207144710458,-0.023402133255909258,-0.028950609210355114,0.22791015717136084,-0.13006623913139778
CD6,0.0037964993499575977,-0.047324932839329044,-0.046303290326404636,-0.04290742692650797,-0.06546966774945463,-0.1408691744239182,-0.1615278217066474,0.2787664852724979
CD5,0.0029467537794831498,-0.029929521293664694,-0.0332948297892103,-0.02885501140658332,-0.045679804328854795,-0.09806259564162456,-0.11238521502878912,0.19342629232670433
VPS37C,0.012483482516971265,0.0009801255342094543,-0.006144507252678563,0.013713231347358884,0.06056715709382745,-0.01703385410326207,0.08074486555598223,-0.0704746173584185
VWCE,-0.003265689814359771,0.02225806554843116,0.030118278362692305,0.006226240097211602,0.07083493643120305,-0.01475451944313744,0.01136808600236637,-0.03359186934611847
DDB1,-0.005720174743010073,0.0803413532389009,0.0866850920522093,0.02640793292896341,0.17987948862240374,-0.036853559021673005,-0.015329606723787883,-0.06293172527433644
TKFC,0.016142233961263547,0.014632404521678355,0.042776231644968014,0.02849267520139892,0.12317553956197758,-0.004842532591493255,0.008149588967183262,-0.06559302241494795
CYB561A3,-0.021353773324478104,0.14268776344672232,0.024313862419732764,-0.0353554705908124,0.024980148555909323,0.27291793219042926,-0.07155690610628838,-0.1890774158100228
TMEM138,-0.00857717463910177,0.0030914765631581713,0.003037708944232374,-0.0013149591411108147,0.05188042371019493,-0.0027159627698351875,-0.045625872512698847,0.016991935227325738
TMEM216,-0.005993825886124941,-0.00894383683161229,0.013670984358536711,0.016644054532156356,0.04097712078751877,-0.0014816161731237096,-0.02570072660829819,0.000766274317424466
CPSF7,-0.010393735144040479,0.01622316701033425,0.03382683490087089,-0.01116273561797516,0.04102444639194924,-0.0108349826126883,0.05415468012167675,-0.05216381336142279
AP003108.2,-0.003158800221301163,-0.002255752713891184,0.005625479201170072,-0.0016653305045509017,0.0007530490103500243,-0.0039966361818296265,-2.473543891679224e-05,0.002768903587314386
SDHAF2,-0.006699289196203464,-0.007992847194943297,0.03226352055118421,0.002427891614054635,0.06595003832358697,-0.04636118014612924,-0.051005352230696153,0.04463868996341758
PPP1R32,-0.001826228347492372,0.005857246384740531,0.004202353218249917,-0.005982398858758287,-0.007185056011984228,-0.005688464821645038,0.002903394852148461,0.004437113220507973
TMEM258,-0.025964514777111838,0.10672460529829866,0.07588304935410765,0.0026687970539103207,0.07718523780431018,-0.105368022308153,0.10910160438269025,-0.06000452813516263
FEN1,-0.00888412419458063,-0.004743322915929069,0.2082952686945581,0.18099202450550306,0.46846717570544577,-0.07438813663051233,-0.04531306564333179,-0.16045045081662407
FADS2,0.002250586302726405,0.012559524025240618,0.06216991923179059,0.10814155358527938,0.39550281428420786,-0.05797713119655456,-0.01443062283740799,-0.12592877615831563
FADS1,0.007860134439755148,0.04375737580770135,0.08119402295585885,0.0361774391650287,0.17161123252534327,-0.03823483169426872,0.0719148965278832,-0.11815538223285917
FADS3,-0.00977390639430522,-0.006510342692601387,0.034836569084712825,-0.00466586239233064,0.029110463920526884,0.13481271770824046,-0.04534073223332159,-0.08535950204913678
RAB3IL1,-0.010395298823585196,-0.0184275610241886,-0.013991516993719097,0.13304539695315742,0.4225893678052599,-0.051035936944556666,-0.04343275803961406,-0.10295282379562538
BEST1,-0.006395472221093499,0.007673105588467412,-0.008400249770741622,-0.011121879439934434,0.0006117391143260668,-0.014097326158854463,0.07609867922068121,-0.041377928270769256
FTH1,0.042016781632822804,0.10329461589804417,-0.07532896727565268,0.11025827741946738,0.14039397235694898,-0.07598064154989151,0.4542754437317678,-0.35710528689966164
INCENP,-0.0029510681356651036,0.002193636480741954,0.1089222849637609,0.04393911443929756,0.10554531711310458,-0.019188702938787567,-0.006004928061817507,-0.05156897655504777
ASRGL1,0.016961317266834378,0.020153289465425363,0.11095694488953943,0.014586315939128085,0.07455544271775301,-0.04567361619889736,0.13569874242079777,-0.1220339968160054
AHNAK,-0.024215231891536612,0.0263736867532498,-0.04720039886968203,-0.06342812030883514,-0.06940323885487135,-0.09444371250588207,0.24046509924797368,-0.055907858971591874
EEF1G,-0.002534549677273515,0.0038108565562977406,0.022029383767307252,0.0035705417735645236,0.022130218064214856,-0.010725519011455631,-0.04048402664130564,0.024106239802572774
TUT1,-0.0034942405913057197,-0.005543292431046417,0.00921809202670533,-0.004255400921336662,0.03087659186889701,0.0024910974618092374,-0.03516135133723334,0.013363426281620662
MTA2,-0.004676174822843804,0.016224491419728062,0.04987653227325197,0.02316991168544672,0.05531137602699067,-0.026914657906901084,0.007753476749929218,-0.023094332421501714
EML3,0.0005121378934176357,0.006577217973876318,0.011892506224874816,-0.017783054493984,-0.012685928860659145,-0.017727362554138426,0.005999643729339412,0.014374869672779662
ROM1,-0.001036059798454935,-0.0010563586239142472,0.008240812770015418,-0.003866956334288505,0.0037297986014438347,-0.009658234981896831,0.007837194586092595,-5.843520827734007e-05
B3GAT3,-0.008253236215184883,0.006395930756079167,0.021238328966746156,-0.013970351952661922,0.019210982868008854,-0.03152604276708434,-0.030115723065264187,0.03808276888944212
GANAB,-0.008260998434655008,0.030475575497077214,0.055924538214265754,0.005717323474872759,0.12982049016158267,-0.0370025819632964,0.039184064001530086,-0.06388542158846305
INTS5,-0.0037995299749572736,-0.011016587137335491,0.005040842164485039,0.030146699804932786,0.06730238854843289,-0.016417406104901732,-0.03391563434041447,0.007739902590723501
C11orf98,0.00369251810178819,0.00048418358907651777,0.01306746507422514,0.012363612105538557,0.035582420617079974,-0.016014627275267854,-0.0007561803851165317,-0.005751095400144417
LBHD1,0.0015927056309921173,0.003132559385898033,-0.0003749722929675287,-0.0008618868550021926,0.012211485305162537,-0.006696125302886834,-0.010118586559454525,0.00783224613848991
CSKMT,-0.006043888828455083,-0.005529395565529629,0.015372121790758503,-0.016695346463439106,0.013872031428564578,-0.022857233913283172,-0.03982933635420819,0.044327751786132574
UQCC3,-0.010089120302376584,0.009573285314324137,0.061591821109795344,0.0970269226604431,0.2233025421130139,-0.05294936357560572,0.04715095731592019,-0.10974657265903265
UBXN1,-0.022991214549977355,-0.011121338103303305,0.05056031583260757,-0.031097260188078478,0.026785090722400914,0.05104720025727793,-0.06694905313652903,0.0011610054761397154
BSCL2,-0.0012407795169218688,-0.001968353718526156,0.0025763783672016665,-0.0007108962160322469,0.020725888042432163,-0.006587733329758822,0.0021136876746073105,-0.003637034386105632
GNG3,-0.004974347491271633,-0.008227133639933298,-0.0013233494351609042,0.002138810744088322,0.008616932092126465,0.08455771097480096,-0.020167007944822995,-0.051915931685019734
HNRNPUL2,-0.008744276521914332,0.017348809694349255,0.05834029564391327,0.006355580922422101,0.09663248183352281,-0.04737295845112927,0.06281536319622619,-0.0595859041531387
TTC9C,0.004261079791022369,0.017419842976623846,0.048921569955206544,0.0039560338386649,0.035832658972031806,0.006749449351212619,-0.017187527872368377,-0.02008692815805695
ZBTB3,-0.001296437154900463,-0.006217060646272488,0.0006372817116346104,0.0033975202400418664,0.01923043329196428,0.014645111563035223,-0.012287296115555074,-0.008788241528982312
POLR2G,0.005755080146434761,0.03338431015948168,0.12387322534120696,0.025122485137744965,0.10409607476671345,-0.03992647802167392,0.006735783636347558,-0.04948155748176764
AP001160.2,-0.0019525571287222704,0.00632379057369162,0.02239163292337223,0.0027092748683133694,0.021299912705467258,0.006145629995550178,-0.007590177176949275,-0.013065475984311728
TAF6L,-0.001221860882949678,0.00437311374415624,-0.0031742831163292617,-0.0008902090009133692,0.03756902164321315,-0.0069326414975017904,0.05806486933545407,-0.050150062128628346
TMEM223,-0.004026177261374897,0.002324127276369105,0.02313540011379683,0.021384121007761978,0.07970786395111991,-0.02654521518836891,-0.032870050286175324,0.006304245231658593
