donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM3,consensus,Granulocyte precursor,Pre-B small,LGALS1,CD69,2.6071272,0.0,6.046782,1.2019499814385166,2.4147847096049775,0.028340306,0.96655124,0.013405975663532294,0.0006800555120672849
MantonBM3,consensus,Plasmacytoid DC,NK,B2M,KLRD1,2.799691,0.0,4.7379575,0.9746416263888101,0.9209357554599275,0.033403583,0.9623759,0.013405975663532294,0.0006800555120672849
MantonBM3,consensus,Plasmacytoid DC,Dendritic cell,APP,CD74,2.803568,0.0,4.7117157,2.3316383414494113,2.510050262080247,0.06140824,0.9622752,0.0024486501027146676,0.0007089035662700681
MantonBM3,consensus,Granulocyte precursor,NK,S100A9,ITGB2,2.594261,0.0,5.735916,1.1259429976511357,1.5713989905429708,0.042369056,0.9656875,0.013405975663532294,0.0007683860961435864
MantonBM3,consensus,T activated,NK,B2M,KLRD1,2.7185302,0.0,4.5693183,0.853995575308346,0.7934835818351792,0.03221464,0.9617142,0.013405975663532294,0.0008782073996556536
MantonBM3,consensus,Granulocyte precursor,T activated,S100A8,CD69,2.5849948,0.0,5.4367685,1.095901809394772,1.5582870492158656,0.0378057,0.964789,0.013405975663532294,0.0008782073996556536
MantonBM3,consensus,Dendritic cell,NK,B2M,KLRD1,2.70731,0.0,4.546005,0.8373172526424963,0.738557008420558,0.03205027,0.96162,0.013405975663532294,0.0009109225389738931
MantonBM3,consensus,Monocyte classical,Monocyte non-classical,S100A8,CD68,2.7801313,0.0,4.531084,1.6743913346823711,3.10365793476315,0.10725278,0.96155924,0.00034346689302321495,0.0009442317795852299
MantonBM3,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,ITGB2,2.777095,0.0,4.5033426,1.1644732755408895,2.547585081819903,0.03633585,0.96144557,0.013405975663532294,0.0009953091810737049
MantonBM3,consensus,CD8 T memory,NK,HLA-B,KLRD1,2.6583598,0.0,4.444294,1.4222114596390836,1.438920844764966,0.041937836,0.9612002,0.013405975663532294,0.001047721883455141
MantonBM3,consensus,Granulocyte precursor,Dendritic cell,S100A9,ITGB2,2.5687814,0.0,5.5529017,1.1003080022916014,1.2148468552631286,0.0410172,0.9651462,0.013405975663532294,0.001047721883455141
MantonBM3,consensus,T activated,CD4 T memory,HLA-B,CD3D,2.5682976,0.0,5.4451995,0.5763093201239983,0.5582160832121092,0.017687019,0.96481526,0.03042120038388319,0.0010654895465553784
MantonBM3,consensus,Granulocyte precursor,Monocyte classical,S100A8,ITGB2,2.5609448,0.0,5.2587514,1.1384044352254887,1.7287397264830289,0.042430967,0.9642191,0.013405975663532294,0.0011380423109063516
MantonBM3,consensus,Plasmacytoid DC,Plasmacytoid DC,APP,CD74,2.6320286,0.0,4.358609,2.2211447476031676,2.249352924202277,0.05680617,0.9608355,0.003469903282256547,0.0011940127955962694
